#ies_format_version: 1.0
#file: 20250723_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250723;	181124;	1753274484.000;	       err32
20250723;	181126;	1753274486.000;	       err32
20250723;	181128;	1753274488.000;	       err32
20250723;	181130;	1753274490.000;	       err32
20250723;	181132;	1753274492.000;	       err32
20250723;	181134;	1753274494.000;	       err32
20250723;	181136;	1753274496.000;	       err32
20250723;	181138;	1753274498.000;	       err32
20250723;	181140;	1753274500.000;	       err32
20250723;	181142;	1753274502.000;	       err32
20250723;	181144;	1753274504.000;	       err32
20250723;	181146;	1753274506.000;	       err32
20250723;	181148;	1753274508.000;	       err32
20250723;	181150;	1753274510.000;	       err32
20250723;	181152;	1753274512.000;	       err32
20250723;	181154;	1753274514.000;	       err32
20250723;	181156;	1753274516.000;	       err32
20250723;	181158;	1753274518.000;	       err32
20250723;	181200;	1753274520.000;	       err32
20250723;	181202;	1753274522.000;	       err32
20250723;	181204;	1753274524.000;	       err32
20250723;	181206;	1753274526.000;	       err32
20250723;	181208;	1753274528.000;	       err32
20250723;	181210;	1753274530.000;	       err32
20250723;	181212;	1753274532.000;	       err32
20250723;	181214;	1753274534.000;	       err32
20250723;	181216;	1753274536.000;	       err32
20250723;	181218;	1753274538.000;	       err32
20250723;	181220;	1753274540.000;	       err32
20250723;	181222;	1753274542.000;	       err32
20250723;	181224;	1753274544.000;	       err32
20250723;	181226;	1753274546.000;	       err32
20250723;	181228;	1753274548.000;	       err32
20250723;	181230;	1753274550.000;	       err32
20250723;	181232;	1753274552.000;	       err32
20250723;	181234;	1753274554.000;	       err32
20250723;	181236;	1753274556.000;	       err32
20250723;	181238;	1753274558.000;	       err32
20250723;	181240;	1753274560.000;	       err32
20250723;	181242;	1753274562.000;	           0
20250723;	181244;	1753274564.000;	           0
20250723;	181246;	1753274566.000;	           0
20250723;	181248;	1753274568.000;	           0
20250723;	181250;	1753274570.000;	           0
20250723;	181252;	1753274572.000;	           0
20250723;	181254;	1753274574.000;	           0
20250723;	181256;	1753274576.000;	           0
20250723;	181258;	1753274578.000;	           0
20250723;	181300;	1753274580.000;	           0
20250723;	181302;	1753274582.000;	           0
20250723;	181304;	1753274584.000;	           0
20250723;	181306;	1753274586.000;	           0
20250723;	181308;	1753274588.000;	           0
20250723;	181310;	1753274590.000;	           0
20250723;	181312;	1753274592.000;	           0
20250723;	181314;	1753274594.000;	           0
20250723;	181316;	1753274596.000;	           0
20250723;	181318;	1753274598.000;	           0
20250723;	181320;	1753274600.000;	           0
20250723;	181322;	1753274602.000;	           0
20250723;	181324;	1753274604.000;	           0
20250723;	181326;	1753274606.000;	           0
20250723;	181328;	1753274608.000;	           0
20250723;	181330;	1753274610.000;	           0
20250723;	181332;	1753274612.000;	           0
20250723;	181334;	1753274614.000;	           0
20250723;	181336;	1753274616.000;	           0
20250723;	181338;	1753274618.000;	           0
20250723;	181340;	1753274620.000;	           0
20250723;	181342;	1753274622.000;	           0
20250723;	181344;	1753274624.000;	           0
20250723;	181346;	1753274626.000;	           0
20250723;	181348;	1753274628.000;	           0
20250723;	181350;	1753274630.000;	           0
20250723;	181352;	1753274632.000;	           0
20250723;	181354;	1753274634.000;	           0
20250723;	181356;	1753274636.000;	           0
20250723;	181358;	1753274638.000;	           0
20250723;	181400;	1753274640.000;	           0
20250723;	181402;	1753274642.000;	           0
20250723;	181404;	1753274644.000;	           0
20250723;	181406;	1753274646.000;	           0
20250723;	181408;	1753274648.000;	           0
20250723;	181410;	1753274650.000;	           0
20250723;	181412;	1753274652.000;	           0
20250723;	181414;	1753274654.000;	           0
20250723;	181416;	1753274656.000;	           0
20250723;	181418;	1753274658.000;	           0
20250723;	181420;	1753274660.000;	           0
20250723;	181422;	1753274662.000;	           0
20250723;	181424;	1753274664.000;	           0
20250723;	181426;	1753274666.000;	           0
20250723;	181428;	1753274668.000;	           0
20250723;	181430;	1753274670.000;	           0
20250723;	181432;	1753274672.000;	           0
20250723;	181434;	1753274674.000;	           0
20250723;	181436;	1753274676.000;	           0
20250723;	181438;	1753274678.000;	           0
20250723;	181440;	1753274680.000;	           0
20250723;	181442;	1753274682.000;	           0
20250723;	181444;	1753274684.000;	           0
20250723;	181446;	1753274686.000;	           0
20250723;	181448;	1753274688.000;	           0
20250723;	181450;	1753274690.000;	           0
20250723;	181452;	1753274692.000;	           0
20250723;	181454;	1753274694.000;	           0
20250723;	181456;	1753274696.000;	           0
20250723;	181458;	1753274698.000;	           0
20250723;	181500;	1753274700.000;	           0
20250723;	181502;	1753274702.000;	           0
20250723;	181504;	1753274704.000;	           0
20250723;	181506;	1753274706.000;	           0
20250723;	181508;	1753274708.000;	           0
20250723;	181510;	1753274710.000;	           0
20250723;	181512;	1753274712.000;	           0
20250723;	181514;	1753274714.000;	           0
20250723;	181516;	1753274716.000;	           0
20250723;	181518;	1753274718.000;	           0
20250723;	181520;	1753274720.000;	           0
20250723;	181522;	1753274722.000;	           0
20250723;	181524;	1753274724.000;	           0
20250723;	181526;	1753274726.000;	           0
20250723;	181528;	1753274728.000;	           0
20250723;	181530;	1753274730.000;	           0
20250723;	181532;	1753274732.000;	           0
20250723;	181534;	1753274734.000;	           0
20250723;	181536;	1753274736.000;	           0
20250723;	181538;	1753274738.000;	           0
20250723;	181540;	1753274740.000;	           0
20250723;	181542;	1753274742.000;	           0
20250723;	181544;	1753274744.000;	           0
20250723;	181546;	1753274746.000;	           0
20250723;	181548;	1753274748.000;	           0
20250723;	181550;	1753274750.000;	           0
20250723;	181552;	1753274752.000;	           0
20250723;	181554;	1753274754.000;	           0
20250723;	181556;	1753274756.000;	           0
20250723;	181558;	1753274758.000;	           0
20250723;	181600;	1753274760.000;	           0
20250723;	181602;	1753274762.000;	           0
20250723;	181604;	1753274764.000;	           0
20250723;	181606;	1753274766.000;	           0
20250723;	181608;	1753274768.000;	           0
20250723;	181610;	1753274770.000;	           0
20250723;	181612;	1753274772.000;	           0
20250723;	181614;	1753274774.000;	           0
20250723;	181616;	1753274776.000;	           0
20250723;	181618;	1753274778.000;	           0
20250723;	181620;	1753274780.000;	           0
20250723;	181622;	1753274782.000;	           0
20250723;	181624;	1753274784.000;	           0
20250723;	181626;	1753274786.000;	           0
