#ies_format_version: 1.0
#file: 20250728_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250728;	155236;	1753698156.000;	         130
20250728;	155238;	1753698158.000;	         130
20250728;	155240;	1753698160.000;	         130
20250728;	155242;	1753698162.000;	         130
20250728;	155244;	1753698164.000;	         130
20250728;	155246;	1753698166.000;	         130
20250728;	155248;	1753698168.000;	         130
20250728;	155250;	1753698170.000;	         130
20250728;	155252;	1753698172.000;	         130
20250728;	155254;	1753698174.000;	         130
20250728;	155256;	1753698176.000;	         130
20250728;	155258;	1753698178.000;	         130
20250728;	155300;	1753698180.000;	         130
20250728;	155302;	1753698182.000;	         130
20250728;	155304;	1753698184.000;	         130
20250728;	155306;	1753698186.000;	         130
20250728;	155308;	1753698188.000;	         130
20250728;	155310;	1753698190.000;	         130
20250728;	155312;	1753698192.000;	         130
20250728;	155314;	1753698194.000;	         130
20250728;	155316;	1753698196.000;	         130
20250728;	155318;	1753698198.000;	         130
20250728;	155320;	1753698200.000;	         130
20250728;	155322;	1753698202.000;	         130
20250728;	155324;	1753698204.000;	         130
20250728;	155326;	1753698206.000;	         130
20250728;	155328;	1753698208.000;	         130
20250728;	155330;	1753698210.000;	         130
20250728;	155332;	1753698212.000;	         130
20250728;	155334;	1753698214.000;	         130
20250728;	155336;	1753698216.000;	         130
20250728;	155338;	1753698218.000;	         130
20250728;	155340;	1753698220.000;	         130
20250728;	155342;	1753698222.000;	         130
20250728;	155344;	1753698224.000;	         130
20250728;	155346;	1753698226.000;	         130
20250728;	155348;	1753698228.000;	         130
20250728;	155350;	1753698230.000;	         130
20250728;	155352;	1753698232.000;	         130
20250728;	155354;	1753698234.000;	         130
20250728;	155356;	1753698236.000;	         130
20250728;	155358;	1753698238.000;	         130
20250728;	155400;	1753698240.000;	         130
20250728;	155402;	1753698242.000;	         130
20250728;	155404;	1753698244.000;	         130
20250728;	155406;	1753698246.000;	         130
20250728;	155408;	1753698248.000;	         130
20250728;	155410;	1753698250.000;	         130
20250728;	155412;	1753698252.000;	         130
20250728;	155414;	1753698254.000;	         130
20250728;	155416;	1753698256.000;	         130
20250728;	155418;	1753698258.000;	         130
20250728;	155420;	1753698260.000;	         130
20250728;	155422;	1753698262.000;	         130
20250728;	155424;	1753698264.000;	         130
20250728;	155426;	1753698266.000;	         130
20250728;	155428;	1753698268.000;	         130
20250728;	155430;	1753698270.000;	         130
20250728;	155432;	1753698272.000;	         130
20250728;	155434;	1753698274.000;	         130
20250728;	155436;	1753698276.000;	         130
20250728;	155438;	1753698278.000;	         130
20250728;	155440;	1753698280.000;	         130
20250728;	155442;	1753698282.000;	         130
20250728;	155444;	1753698284.000;	         130
20250728;	155446;	1753698286.000;	         130
20250728;	155448;	1753698288.000;	         130
20250728;	155450;	1753698290.000;	         130
20250728;	155452;	1753698292.000;	         130
20250728;	155454;	1753698294.000;	         130
20250728;	155456;	1753698296.000;	         130
20250728;	155458;	1753698298.000;	         130
20250728;	155500;	1753698300.000;	         130
20250728;	155502;	1753698302.000;	         130
20250728;	155504;	1753698304.000;	         130
20250728;	155506;	1753698306.000;	         130
20250728;	155508;	1753698308.000;	         130
20250728;	155510;	1753698310.000;	         130
20250728;	155512;	1753698312.000;	         130
20250728;	155514;	1753698314.000;	         130
20250728;	155516;	1753698316.000;	         130
20250728;	155518;	1753698318.000;	         130
20250728;	155520;	1753698320.000;	         130
20250728;	155522;	1753698322.000;	         130
20250728;	155524;	1753698324.000;	         130
20250728;	155526;	1753698326.000;	         130
20250728;	155528;	1753698328.000;	         130
20250728;	155530;	1753698330.000;	         130
20250728;	155532;	1753698332.000;	         130
20250728;	155534;	1753698334.000;	         130
20250728;	155536;	1753698336.000;	         130
20250728;	155538;	1753698338.000;	         130
20250728;	155540;	1753698340.000;	         130
20250728;	155542;	1753698342.000;	         130
20250728;	155544;	1753698344.000;	         130
20250728;	155546;	1753698346.000;	         130
20250728;	155548;	1753698348.000;	         130
20250728;	155550;	1753698350.000;	         130
20250728;	155552;	1753698352.000;	         130
20250728;	155554;	1753698354.000;	         130
20250728;	155556;	1753698356.000;	         130
20250728;	155558;	1753698358.000;	         130
20250728;	155600;	1753698360.000;	         130
20250728;	155602;	1753698362.000;	         130
20250728;	155604;	1753698364.000;	         130
20250728;	155606;	1753698366.000;	         130
20250728;	155608;	1753698368.000;	         130
20250728;	155610;	1753698370.000;	         130
20250728;	155612;	1753698372.000;	         130
20250728;	155614;	1753698374.000;	         130
20250728;	155616;	1753698376.000;	         130
20250728;	155618;	1753698378.000;	         130
20250728;	155620;	1753698380.000;	         130
20250728;	155622;	1753698382.000;	         130
20250728;	155624;	1753698384.000;	         130
20250728;	155626;	1753698386.000;	         130
20250728;	155628;	1753698388.000;	         130
20250728;	155630;	1753698390.000;	         130
20250728;	155632;	1753698392.000;	         130
20250728;	155634;	1753698394.000;	         130
20250728;	155636;	1753698396.000;	         130
20250728;	155638;	1753698398.000;	         130
20250728;	155640;	1753698400.000;	         130
20250728;	155642;	1753698402.000;	         130
20250728;	155644;	1753698404.000;	         130
20250728;	155646;	1753698406.000;	         130
20250728;	155648;	1753698408.000;	         130
20250728;	155650;	1753698410.000;	         130
20250728;	155652;	1753698412.000;	         130
20250728;	155654;	1753698414.000;	         130
20250728;	155656;	1753698416.000;	         130
20250728;	155658;	1753698418.000;	         130
20250728;	155700;	1753698420.000;	         130
20250728;	155702;	1753698422.000;	         130
20250728;	155704;	1753698424.000;	         130
20250728;	155706;	1753698426.000;	         130
20250728;	155708;	1753698428.000;	         130
20250728;	155710;	1753698430.000;	         130
20250728;	155712;	1753698432.000;	         130
20250728;	155714;	1753698434.000;	         130
20250728;	155716;	1753698436.000;	         130
20250728;	155718;	1753698438.000;	         130
20250728;	155720;	1753698440.000;	         130
20250728;	155722;	1753698442.000;	         130
20250728;	155724;	1753698444.000;	         130
20250728;	155726;	1753698446.000;	         130
20250728;	155728;	1753698448.000;	         130
20250728;	155730;	1753698450.000;	         130
20250728;	155732;	1753698452.000;	         130
20250728;	155734;	1753698454.000;	         130
20250728;	155736;	1753698456.000;	         130
20250728;	155738;	1753698458.000;	         130
20250728;	155740;	1753698460.000;	         130
20250728;	155742;	1753698462.000;	         130
20250728;	155744;	1753698464.000;	         130
20250728;	155746;	1753698466.000;	         130
20250728;	155748;	1753698468.000;	         130
20250728;	155750;	1753698470.000;	         130
20250728;	155752;	1753698472.000;	         130
20250728;	155754;	1753698474.000;	         130
20250728;	155756;	1753698476.000;	         130
20250728;	155758;	1753698478.000;	         130
20250728;	155800;	1753698480.000;	         130
20250728;	155802;	1753698482.000;	         130
20250728;	155804;	1753698484.000;	         130
20250728;	155806;	1753698486.000;	         130
20250728;	155808;	1753698488.000;	         130
20250728;	155810;	1753698490.000;	         130
20250728;	155812;	1753698492.000;	         130
20250728;	155814;	1753698494.000;	         130
20250728;	155816;	1753698496.000;	         130
20250728;	155818;	1753698498.000;	         130
20250728;	155820;	1753698500.000;	         130
20250728;	155822;	1753698502.000;	         130
20250728;	155824;	1753698504.000;	         130
20250728;	155826;	1753698506.000;	         130
20250728;	155828;	1753698508.000;	         130
20250728;	155830;	1753698510.000;	         130
20250728;	155832;	1753698512.000;	         130
20250728;	155834;	1753698514.000;	         130
20250728;	155836;	1753698516.000;	         130
20250728;	155838;	1753698518.000;	         130
20250728;	155840;	1753698520.000;	         130
20250728;	155842;	1753698522.000;	         130
20250728;	155844;	1753698524.000;	         130
20250728;	155846;	1753698526.000;	         130
20250728;	155848;	1753698528.000;	         130
20250728;	155850;	1753698530.000;	         130
20250728;	155852;	1753698532.000;	         130
20250728;	155854;	1753698534.000;	         130
20250728;	155856;	1753698536.000;	         130
20250728;	155858;	1753698538.000;	         130
20250728;	155900;	1753698540.000;	         130
20250728;	155902;	1753698542.000;	         130
20250728;	155904;	1753698544.000;	         130
20250728;	155906;	1753698546.000;	         130
20250728;	155908;	1753698548.000;	         130
20250728;	155910;	1753698550.000;	         130
20250728;	155912;	1753698552.000;	         130
20250728;	155914;	1753698554.000;	         130
20250728;	155916;	1753698556.000;	         130
20250728;	155918;	1753698558.000;	         130
20250728;	155920;	1753698560.000;	         130
20250728;	155922;	1753698562.000;	         130
20250728;	155924;	1753698564.000;	         130
20250728;	155926;	1753698566.000;	         130
20250728;	155928;	1753698568.000;	         130
20250728;	155930;	1753698570.000;	         130
20250728;	155932;	1753698572.000;	         130
20250728;	155934;	1753698574.000;	         130
20250728;	155936;	1753698576.000;	         130
20250728;	155938;	1753698578.000;	         130
20250728;	155940;	1753698580.000;	         130
20250728;	155942;	1753698582.000;	         130
20250728;	155944;	1753698584.000;	         130
20250728;	155946;	1753698586.000;	         130
20250728;	155948;	1753698588.000;	         130
20250728;	155950;	1753698590.000;	         130
20250728;	155952;	1753698592.000;	         130
20250728;	155954;	1753698594.000;	         130
20250728;	155956;	1753698596.000;	         130
20250728;	155958;	1753698598.000;	         130
20250728;	160000;	1753698600.000;	         130
20250728;	160002;	1753698602.000;	         130
20250728;	160004;	1753698604.000;	         130
20250728;	160006;	1753698606.000;	         130
20250728;	160008;	1753698608.000;	         130
20250728;	160010;	1753698610.000;	         130
20250728;	160012;	1753698612.000;	         130
20250728;	160014;	1753698614.000;	         130
20250728;	160016;	1753698616.000;	         130
20250728;	160018;	1753698618.000;	         130
20250728;	160020;	1753698620.000;	         130
20250728;	160022;	1753698622.000;	         130
20250728;	160024;	1753698624.000;	         130
20250728;	160026;	1753698626.000;	         130
20250728;	160028;	1753698628.000;	         130
20250728;	160030;	1753698630.000;	         130
20250728;	160032;	1753698632.000;	         130
20250728;	160034;	1753698634.000;	         130
20250728;	160036;	1753698636.000;	         130
20250728;	160038;	1753698638.000;	         130
20250728;	160040;	1753698640.000;	         130
20250728;	160042;	1753698642.000;	         130
20250728;	160044;	1753698644.000;	         130
20250728;	160046;	1753698646.000;	         130
20250728;	160048;	1753698648.000;	         130
20250728;	160050;	1753698650.000;	         130
20250728;	160052;	1753698652.000;	         130
20250728;	160054;	1753698654.000;	         130
20250728;	160056;	1753698656.000;	         130
20250728;	160058;	1753698658.000;	         130
20250728;	160100;	1753698660.000;	         130
20250728;	160102;	1753698662.000;	         130
20250728;	160104;	1753698664.000;	         130
20250728;	160106;	1753698666.000;	         130
20250728;	160108;	1753698668.000;	         130
20250728;	160110;	1753698670.000;	         130
20250728;	160112;	1753698672.000;	         130
20250728;	160114;	1753698674.000;	         130
20250728;	160116;	1753698676.000;	         130
20250728;	160118;	1753698678.000;	         130
20250728;	160120;	1753698680.000;	         130
20250728;	160122;	1753698682.000;	         130
20250728;	160124;	1753698684.000;	         130
20250728;	160126;	1753698686.000;	         130
20250728;	160128;	1753698688.000;	         130
20250728;	160130;	1753698690.000;	         130
20250728;	160132;	1753698692.000;	         130
20250728;	160134;	1753698694.000;	         130
20250728;	160136;	1753698696.000;	         130
20250728;	160138;	1753698698.000;	         130
20250728;	160140;	1753698700.000;	         130
20250728;	160142;	1753698702.000;	         130
20250728;	160144;	1753698704.000;	         130
20250728;	160146;	1753698706.000;	         130
20250728;	160148;	1753698708.000;	         130
20250728;	160150;	1753698710.000;	         130
20250728;	160152;	1753698712.000;	         130
20250728;	160154;	1753698714.000;	         130
20250728;	160156;	1753698716.000;	         130
20250728;	160158;	1753698718.000;	         130
20250728;	160200;	1753698720.000;	         130
20250728;	160202;	1753698722.000;	         130
20250728;	160204;	1753698724.000;	         130
20250728;	160206;	1753698726.000;	         130
20250728;	160208;	1753698728.000;	         130
20250728;	160210;	1753698730.000;	         130
20250728;	160212;	1753698732.000;	         130
20250728;	160214;	1753698734.000;	         130
20250728;	160216;	1753698736.000;	         130
20250728;	160218;	1753698738.000;	         130
20250728;	160220;	1753698740.000;	         130
20250728;	160222;	1753698742.000;	         130
20250728;	160224;	1753698744.000;	         130
20250728;	160226;	1753698746.000;	         130
20250728;	160228;	1753698748.000;	         130
20250728;	160230;	1753698750.000;	         130
20250728;	160232;	1753698752.000;	         130
20250728;	160234;	1753698754.000;	         130
20250728;	160236;	1753698756.000;	         130
20250728;	160238;	1753698758.000;	         130
20250728;	160240;	1753698760.000;	         130
20250728;	160242;	1753698762.000;	         130
20250728;	160244;	1753698764.000;	         130
20250728;	160246;	1753698766.000;	         130
20250728;	160248;	1753698768.000;	         130
20250728;	160250;	1753698770.000;	         130
20250728;	160252;	1753698772.000;	       err32
20250728;	160254;	1753698774.000;	       err32
20250728;	160256;	1753698776.000;	       err32
20250728;	160258;	1753698778.000;	       err32
20250728;	160300;	1753698780.000;	       err32
20250728;	160302;	1753698782.000;	       err32
20250728;	160304;	1753698784.000;	       err32
20250728;	160306;	1753698786.000;	       err32
20250728;	160308;	1753698788.000;	       err32
20250728;	160310;	1753698790.000;	       err32
20250728;	160312;	1753698792.000;	       err32
20250728;	160314;	1753698794.000;	       err32
20250728;	160316;	1753698796.000;	       err32
20250728;	160318;	1753698798.000;	       err32
20250728;	160320;	1753698800.000;	       err32
20250728;	160322;	1753698802.000;	       err32
20250728;	160324;	1753698804.000;	       err32
20250728;	160326;	1753698806.000;	       err32
20250728;	160328;	1753698808.000;	       err32
20250728;	160330;	1753698810.000;	       err32
20250728;	160332;	1753698812.000;	       err32
20250728;	160334;	1753698814.000;	       err32
20250728;	160336;	1753698816.000;	       err32
20250728;	160338;	1753698818.000;	       err32
20250728;	160340;	1753698820.000;	       err32
20250728;	160342;	1753698822.000;	       err32
20250728;	160344;	1753698824.000;	       err32
20250728;	160346;	1753698826.000;	       err32
20250728;	160348;	1753698828.000;	       err32
20250728;	160350;	1753698830.000;	       err32
20250728;	160352;	1753698832.000;	       err32
20250728;	160354;	1753698834.000;	       err32
20250728;	160356;	1753698836.000;	       err32
20250728;	160358;	1753698838.000;	       err32
20250728;	160400;	1753698840.000;	       err32
20250728;	160402;	1753698842.000;	       err32
20250728;	160404;	1753698844.000;	       err32
20250728;	160406;	1753698846.000;	       err32
20250728;	160408;	1753698848.000;	       err32
20250728;	160410;	1753698850.000;	       err32
20250728;	160412;	1753698852.000;	       err32
20250728;	160414;	1753698854.000;	       err32
20250728;	160416;	1753698856.000;	       err32
20250728;	160418;	1753698858.000;	       err32
20250728;	160420;	1753698860.000;	       err32
20250728;	160422;	1753698862.000;	       err32
20250728;	160424;	1753698864.000;	       err32
20250728;	160426;	1753698866.000;	       err32
20250728;	160428;	1753698868.000;	       err32
20250728;	160430;	1753698870.000;	       err32
20250728;	160432;	1753698872.000;	       err32
20250728;	160434;	1753698874.000;	       err32
20250728;	160436;	1753698876.000;	       err32
20250728;	160438;	1753698878.000;	       err32
20250728;	160440;	1753698880.000;	       err32
20250728;	160442;	1753698882.000;	       err32
20250728;	160444;	1753698884.000;	       err32
20250728;	160446;	1753698886.000;	       err32
20250728;	160448;	1753698888.000;	       err32
20250728;	160450;	1753698890.000;	       err32
20250728;	160452;	1753698892.000;	       err32
20250728;	160454;	1753698894.000;	       err32
20250728;	160456;	1753698896.000;	       err32
20250728;	160458;	1753698898.000;	       err32
20250728;	160500;	1753698900.000;	       err32
20250728;	160502;	1753698902.000;	       err32
20250728;	160504;	1753698904.000;	       err32
20250728;	160506;	1753698906.000;	       err32
20250728;	160508;	1753698908.000;	       err32
20250728;	160510;	1753698910.000;	       err32
20250728;	160512;	1753698912.000;	       err32
20250728;	160514;	1753698914.000;	       err32
20250728;	160516;	1753698916.000;	       err32
20250728;	160518;	1753698918.000;	       err32
20250728;	160520;	1753698920.000;	       err32
20250728;	160522;	1753698922.000;	       err32
20250728;	160524;	1753698924.000;	       err32
20250728;	160526;	1753698926.000;	       err32
20250728;	160528;	1753698928.000;	       err32
20250728;	160530;	1753698930.000;	       err32
20250728;	160532;	1753698932.000;	       err32
20250728;	160534;	1753698934.000;	       err32
20250728;	160536;	1753698936.000;	       err32
20250728;	160538;	1753698938.000;	       err32
20250728;	160540;	1753698940.000;	       err32
20250728;	160542;	1753698942.000;	       err32
20250728;	160544;	1753698944.000;	       err32
20250728;	160546;	1753698946.000;	       err32
20250728;	160548;	1753698948.000;	       err32
20250728;	160550;	1753698950.000;	       err32
20250728;	160552;	1753698952.000;	       err32
20250728;	160554;	1753698954.000;	       err32
20250728;	160556;	1753698956.000;	       err32
20250728;	160558;	1753698958.000;	       err32
20250728;	160600;	1753698960.000;	       err32
20250728;	160602;	1753698962.000;	       err32
20250728;	160604;	1753698964.000;	       err32
20250728;	160606;	1753698966.000;	       err32
20250728;	160608;	1753698968.000;	       err32
20250728;	160610;	1753698970.000;	       err32
20250728;	160612;	1753698972.000;	       err32
20250728;	160614;	1753698974.000;	       err32
20250728;	160616;	1753698976.000;	       err32
20250728;	160618;	1753698978.000;	       err32
20250728;	160620;	1753698980.000;	       err32
20250728;	160622;	1753698982.000;	       err32
20250728;	160624;	1753698984.000;	       err32
20250728;	160626;	1753698986.000;	       err32
20250728;	160628;	1753698988.000;	       err32
20250728;	160630;	1753698990.000;	       err32
20250728;	160632;	1753698992.000;	       err32
20250728;	160634;	1753698994.000;	       err32
20250728;	160636;	1753698996.000;	       err32
20250728;	160638;	1753698998.000;	       err32
20250728;	160640;	1753699000.000;	       err32
20250728;	160642;	1753699002.000;	       err32
20250728;	160644;	1753699004.000;	       err32
20250728;	160646;	1753699006.000;	       err32
20250728;	160648;	1753699008.000;	       err32
20250728;	160650;	1753699010.000;	       err32
20250728;	160652;	1753699012.000;	       err32
20250728;	160654;	1753699014.000;	       err32
20250728;	160656;	1753699016.000;	       err32
20250728;	160658;	1753699018.000;	       err32
20250728;	160700;	1753699020.000;	       err32
20250728;	160702;	1753699022.000;	       err32
20250728;	160704;	1753699024.000;	       err32
20250728;	160706;	1753699026.000;	       err32
20250728;	160708;	1753699028.000;	       err32
20250728;	160710;	1753699030.000;	       err32
20250728;	160712;	1753699032.000;	       err32
20250728;	160714;	1753699034.000;	       err32
20250728;	160716;	1753699036.000;	       err32
20250728;	160718;	1753699038.000;	       err32
20250728;	160720;	1753699040.000;	       err32
20250728;	160722;	1753699042.000;	       err32
20250728;	160724;	1753699044.000;	       err32
20250728;	160726;	1753699046.000;	       err32
20250728;	160728;	1753699048.000;	       err32
20250728;	160730;	1753699050.000;	       err32
20250728;	160732;	1753699052.000;	       err32
20250728;	160734;	1753699054.000;	       err32
20250728;	160736;	1753699056.000;	       err32
20250728;	160738;	1753699058.000;	       err32
20250728;	160740;	1753699060.000;	       err32
20250728;	160742;	1753699062.000;	       err32
20250728;	160744;	1753699064.000;	       err32
20250728;	160746;	1753699066.000;	       err32
20250728;	160748;	1753699068.000;	       err32
20250728;	160750;	1753699070.000;	       err32
20250728;	160752;	1753699072.000;	       err32
20250728;	160754;	1753699074.000;	       err32
20250728;	160756;	1753699076.000;	       err32
20250728;	160758;	1753699078.000;	       err32
20250728;	160800;	1753699080.000;	       err32
20250728;	160802;	1753699082.000;	       err32
20250728;	160804;	1753699084.000;	       err32
20250728;	160806;	1753699086.000;	       err32
20250728;	160808;	1753699088.000;	       err32
20250728;	160810;	1753699090.000;	       err32
20250728;	160812;	1753699092.000;	       err32
20250728;	160814;	1753699094.000;	       err32
20250728;	160816;	1753699096.000;	       err32
20250728;	160818;	1753699098.000;	       err32
20250728;	160820;	1753699100.000;	       err32
20250728;	160822;	1753699102.000;	       err32
20250728;	160824;	1753699104.000;	       err32
20250728;	160826;	1753699106.000;	       err32
20250728;	160828;	1753699108.000;	       err32
20250728;	160830;	1753699110.000;	       err32
20250728;	160832;	1753699112.000;	       err32
20250728;	160834;	1753699114.000;	       err32
20250728;	160836;	1753699116.000;	       err32
20250728;	160838;	1753699118.000;	       err32
20250728;	160840;	1753699120.000;	       err32
20250728;	160842;	1753699122.000;	       err32
20250728;	160844;	1753699124.000;	       err32
20250728;	160846;	1753699126.000;	       err32
20250728;	160848;	1753699128.000;	       err32
20250728;	160850;	1753699130.000;	       err32
20250728;	160852;	1753699132.000;	       err32
20250728;	160854;	1753699134.000;	       err32
20250728;	160856;	1753699136.000;	       err32
20250728;	160858;	1753699138.000;	       err32
20250728;	160900;	1753699140.000;	       err32
20250728;	160902;	1753699142.000;	       err32
20250728;	160904;	1753699144.000;	       err32
20250728;	160906;	1753699146.000;	       err32
20250728;	160908;	1753699148.000;	       err32
20250728;	160910;	1753699150.000;	       err32
20250728;	160912;	1753699152.000;	       err32
20250728;	160914;	1753699154.000;	       err32
20250728;	160916;	1753699156.000;	       err32
20250728;	160918;	1753699158.000;	       err32
20250728;	160920;	1753699160.000;	       err32
20250728;	160922;	1753699162.000;	       err32
20250728;	160924;	1753699164.000;	       err32
20250728;	160926;	1753699166.000;	       err32
20250728;	160928;	1753699168.000;	       err32
20250728;	160930;	1753699170.000;	       err32
20250728;	160932;	1753699172.000;	       err32
20250728;	160934;	1753699174.000;	       err32
20250728;	160936;	1753699176.000;	       err32
20250728;	160938;	1753699178.000;	       err32
20250728;	160940;	1753699180.000;	       err32
20250728;	160942;	1753699182.000;	       err32
20250728;	160944;	1753699184.000;	       err32
20250728;	160946;	1753699186.000;	       err32
20250728;	160948;	1753699188.000;	       err32
20250728;	160950;	1753699190.000;	       err32
20250728;	160952;	1753699192.000;	       err32
20250728;	160954;	1753699194.000;	       err32
20250728;	160956;	1753699196.000;	       err32
20250728;	160958;	1753699198.000;	       err32
20250728;	161000;	1753699200.000;	       err32
20250728;	161002;	1753699202.000;	       err32
20250728;	161004;	1753699204.000;	       err32
20250728;	161006;	1753699206.000;	       err32
20250728;	161008;	1753699208.000;	       err32
20250728;	161010;	1753699210.000;	       err32
20250728;	161012;	1753699212.000;	       err32
20250728;	161014;	1753699214.000;	       err32
20250728;	161016;	1753699216.000;	       err32
20250728;	161018;	1753699218.000;	       err32
20250728;	161020;	1753699220.000;	       err32
20250728;	161022;	1753699222.000;	       err32
20250728;	161024;	1753699224.000;	       err32
20250728;	161026;	1753699226.000;	       err32
20250728;	161028;	1753699228.000;	       err32
20250728;	161030;	1753699230.000;	       err32
20250728;	161032;	1753699232.000;	       err32
20250728;	161034;	1753699234.000;	       err32
20250728;	161036;	1753699236.000;	       err32
20250728;	161038;	1753699238.000;	       err32
20250728;	161040;	1753699240.000;	       err32
20250728;	161042;	1753699242.000;	       err32
20250728;	161044;	1753699244.000;	       err32
20250728;	161046;	1753699246.000;	       err32
20250728;	161048;	1753699248.000;	       err32
20250728;	161050;	1753699250.000;	       err32
20250728;	161052;	1753699252.000;	       err32
20250728;	161054;	1753699254.000;	       err32
20250728;	161056;	1753699256.000;	       err32
20250728;	161058;	1753699258.000;	       err32
20250728;	161100;	1753699260.000;	       err32
20250728;	161102;	1753699262.000;	       err32
20250728;	161104;	1753699264.000;	       err32
20250728;	161106;	1753699266.000;	       err32
20250728;	161108;	1753699268.000;	       err32
20250728;	161110;	1753699270.000;	       err32
20250728;	161112;	1753699272.000;	       err32
20250728;	161114;	1753699274.000;	       err32
20250728;	161116;	1753699276.000;	       err32
20250728;	161118;	1753699278.000;	       err32
20250728;	161120;	1753699280.000;	       err32
20250728;	161122;	1753699282.000;	       err32
20250728;	161124;	1753699284.000;	       err32
20250728;	161126;	1753699286.000;	       err32
20250728;	161128;	1753699288.000;	       err32
20250728;	161130;	1753699290.000;	       err32
20250728;	161132;	1753699292.000;	       err32
20250728;	161134;	1753699294.000;	       err32
20250728;	161136;	1753699296.000;	       err32
20250728;	161138;	1753699298.000;	       err32
20250728;	161140;	1753699300.000;	       err32
20250728;	161142;	1753699302.000;	       err32
20250728;	161144;	1753699304.000;	       err32
20250728;	161146;	1753699306.000;	       err32
20250728;	161148;	1753699308.000;	       err32
20250728;	161150;	1753699310.000;	       err32
20250728;	161152;	1753699312.000;	       err32
20250728;	161154;	1753699314.000;	       err32
20250728;	161156;	1753699316.000;	       err32
20250728;	161158;	1753699318.000;	       err32
20250728;	161200;	1753699320.000;	       err32
20250728;	161202;	1753699322.000;	       err32
20250728;	161204;	1753699324.000;	       err32
20250728;	161206;	1753699326.000;	       err32
20250728;	161208;	1753699328.000;	       err32
20250728;	161210;	1753699330.000;	       err32
20250728;	161212;	1753699332.000;	       err32
20250728;	161214;	1753699334.000;	       err32
20250728;	161216;	1753699336.000;	       err32
20250728;	161218;	1753699338.000;	       err32
20250728;	161220;	1753699340.000;	       err32
20250728;	161222;	1753699342.000;	       err32
20250728;	161224;	1753699344.000;	       err32
20250728;	161226;	1753699346.000;	       err32
20250728;	161228;	1753699348.000;	       err32
20250728;	161230;	1753699350.000;	       err32
20250728;	161232;	1753699352.000;	       err32
20250728;	161234;	1753699354.000;	       err32
20250728;	161236;	1753699356.000;	       err32
20250728;	161238;	1753699358.000;	       err32
20250728;	161240;	1753699360.000;	       err32
20250728;	161242;	1753699362.000;	       err32
20250728;	161244;	1753699364.000;	       err32
20250728;	161246;	1753699366.000;	       err32
20250728;	161248;	1753699368.000;	       err32
20250728;	161250;	1753699370.000;	       err32
20250728;	161252;	1753699372.000;	       err32
20250728;	161254;	1753699374.000;	       err32
20250728;	161256;	1753699376.000;	       err32
20250728;	161258;	1753699378.000;	       err32
20250728;	161300;	1753699380.000;	       err32
20250728;	161302;	1753699382.000;	       err32
20250728;	161304;	1753699384.000;	       err32
20250728;	161306;	1753699386.000;	       err32
20250728;	161308;	1753699388.000;	       err32
20250728;	161310;	1753699390.000;	       err32
20250728;	161312;	1753699392.000;	       err32
20250728;	161314;	1753699394.000;	       err32
20250728;	161316;	1753699396.000;	       err32
20250728;	161318;	1753699398.000;	       err32
20250728;	161320;	1753699400.000;	       err32
20250728;	161322;	1753699402.000;	       err32
20250728;	161324;	1753699404.000;	       err32
20250728;	161326;	1753699406.000;	       err32
20250728;	161328;	1753699408.000;	       err32
20250728;	161330;	1753699410.000;	       err32
20250728;	161332;	1753699412.000;	       err32
20250728;	161334;	1753699414.000;	       err32
20250728;	161336;	1753699416.000;	       err32
20250728;	161338;	1753699418.000;	       err32
20250728;	161340;	1753699420.000;	       err32
20250728;	161342;	1753699422.000;	       err32
20250728;	161344;	1753699424.000;	       err32
20250728;	161346;	1753699426.000;	       err32
20250728;	161348;	1753699428.000;	       err32
20250728;	161350;	1753699430.000;	       err32
20250728;	161352;	1753699432.000;	       err32
20250728;	161354;	1753699434.000;	       err32
20250728;	161356;	1753699436.000;	       err32
20250728;	161358;	1753699438.000;	       err32
20250728;	161400;	1753699440.000;	       err32
20250728;	161402;	1753699442.000;	       err32
20250728;	161404;	1753699444.000;	       err32
20250728;	161406;	1753699446.000;	       err32
20250728;	161408;	1753699448.000;	       err32
20250728;	161410;	1753699450.000;	       err32
20250728;	161412;	1753699452.000;	       err32
20250728;	161414;	1753699454.000;	       err32
20250728;	161416;	1753699456.000;	       err32
20250728;	161418;	1753699458.000;	       err32
20250728;	161420;	1753699460.000;	       err32
20250728;	161422;	1753699462.000;	       err32
20250728;	161424;	1753699464.000;	       err32
20250728;	161426;	1753699466.000;	       err32
20250728;	161428;	1753699468.000;	       err32
20250728;	161430;	1753699470.000;	       err32
20250728;	161432;	1753699472.000;	       err32
20250728;	161434;	1753699474.000;	       err32
20250728;	161436;	1753699476.000;	       err32
20250728;	161438;	1753699478.000;	       err32
20250728;	161440;	1753699480.000;	       err32
20250728;	161442;	1753699482.000;	       err32
20250728;	161444;	1753699484.000;	       err32
