#ies_format_version: 1.0
#file: 20250801_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250801;	173015;	1754049615.000;	          23;	     0
20250801;	173018;	1754049618.000;	          23;	     0
20250801;	173021;	1754049621.000;	          23;	     0
20250801;	173024;	1754049624.000;	          23;	     0
20250801;	173027;	1754049627.000;	          23;	     0
20250801;	173030;	1754049630.000;	          23;	     0
20250801;	173033;	1754049633.000;	          23;	     0
20250801;	173036;	1754049636.000;	          23;	     0
20250801;	173039;	1754049639.000;	          23;	     0
20250801;	173042;	1754049642.000;	          23;	     0
20250801;	173045;	1754049645.000;	          23;	     0
20250801;	173048;	1754049648.000;	          23;	     0
20250801;	173051;	1754049651.000;	          23;	     0
20250801;	173054;	1754049654.000;	          23;	     0
20250801;	173057;	1754049657.000;	          23;	     0
20250801;	173100;	1754049660.000;	          23;	     0
20250801;	173103;	1754049663.000;	          23;	     0
20250801;	173106;	1754049666.000;	          23;	     0
20250801;	173109;	1754049669.000;	          23;	     0
20250801;	173112;	1754049672.000;	          23;	     0
20250801;	173115;	1754049675.000;	          23;	     0
20250801;	173118;	1754049678.000;	          23;	     0
20250801;	173121;	1754049681.000;	          23;	     0
20250801;	173124;	1754049684.000;	          23;	     0
20250801;	173127;	1754049687.000;	          23;	     0
20250801;	173130;	1754049690.000;	          23;	     0
20250801;	173133;	1754049693.000;	          23;	     0
20250801;	173136;	1754049696.000;	          23;	     0
20250801;	173139;	1754049699.000;	          23;	     0
20250801;	173142;	1754049702.000;	          23;	     0
20250801;	173145;	1754049705.000;	          23;	     0
20250801;	173148;	1754049708.000;	          23;	     0
20250801;	173151;	1754049711.000;	          23;	     0
20250801;	173154;	1754049714.000;	          23;	     0
20250801;	173157;	1754049717.000;	          23;	     0
20250801;	173200;	1754049720.000;	          23;	     0
20250801;	173203;	1754049723.000;	          23;	     0
20250801;	173206;	1754049726.000;	          23;	     0
20250801;	173209;	1754049729.000;	          23;	     0
20250801;	173212;	1754049732.000;	          23;	     0
20250801;	173215;	1754049735.000;	          23;	     0
20250801;	173218;	1754049738.000;	          23;	     0
20250801;	173221;	1754049741.000;	          23;	     0
20250801;	173224;	1754049744.000;	          23;	     0
20250801;	173227;	1754049747.000;	          23;	     0
20250801;	173230;	1754049750.000;	          23;	     0
20250801;	173233;	1754049753.000;	          23;	     0
20250801;	173236;	1754049756.000;	          23;	     0
20250801;	173239;	1754049759.000;	          23;	     0
20250801;	173242;	1754049762.000;	          23;	     0
20250801;	173245;	1754049765.000;	          23;	     0
20250801;	173248;	1754049768.000;	          23;	     0
20250801;	173251;	1754049771.000;	          23;	     0
20250801;	173254;	1754049774.000;	          23;	     0
20250801;	173257;	1754049777.000;	          23;	     0
20250801;	173300;	1754049780.000;	          23;	     0
20250801;	173303;	1754049783.000;	          23;	     0
20250801;	173306;	1754049786.000;	          23;	     0
20250801;	173309;	1754049789.000;	          23;	     0
20250801;	173312;	1754049792.000;	          23;	     0
20250801;	173315;	1754049795.000;	          23;	     0
20250801;	173318;	1754049798.000;	          23;	     0
20250801;	173321;	1754049801.000;	          23;	     0
20250801;	173324;	1754049804.000;	          23;	     0
20250801;	173327;	1754049807.000;	          23;	     0
20250801;	173330;	1754049810.000;	          23;	     0
20250801;	173333;	1754049813.000;	          23;	     0
20250801;	173336;	1754049816.000;	          23;	     0
20250801;	173339;	1754049819.000;	          23;	     0
20250801;	173342;	1754049822.000;	          23;	     0
20250801;	173345;	1754049825.000;	          23;	     0
20250801;	173348;	1754049828.000;	          23;	     0
20250801;	173351;	1754049831.000;	          23;	     0
20250801;	173354;	1754049834.000;	          23;	     0
20250801;	173357;	1754049837.000;	          23;	     0
20250801;	173400;	1754049840.000;	          23;	     0
20250801;	173403;	1754049843.000;	          23;	     0
20250801;	173406;	1754049846.000;	          23;	     0
20250801;	173409;	1754049849.000;	          23;	     0
20250801;	173412;	1754049852.000;	          23;	     0
20250801;	173415;	1754049855.000;	          23;	     0
20250801;	173418;	1754049858.000;	          23;	     0
20250801;	173421;	1754049861.000;	          23;	     0
20250801;	173424;	1754049864.000;	          23;	     0
20250801;	173427;	1754049867.000;	          23;	     0
20250801;	173430;	1754049870.000;	          23;	     0
20250801;	173433;	1754049873.000;	          23;	     0
20250801;	173436;	1754049876.000;	          23;	     0
20250801;	173439;	1754049879.000;	          23;	     0
20250801;	173442;	1754049882.000;	          23;	     0
20250801;	173445;	1754049885.000;	          23;	     0
20250801;	173448;	1754049888.000;	          23;	     0
20250801;	173451;	1754049891.000;	          23;	     0
20250801;	173454;	1754049894.000;	          23;	     0
20250801;	173457;	1754049897.000;	          23;	     0
20250801;	173500;	1754049900.000;	          23;	     0
20250801;	173503;	1754049903.000;	          23;	     0
20250801;	173506;	1754049906.000;	          23;	     0
20250801;	173509;	1754049909.000;	          23;	     0
20250801;	173512;	1754049912.000;	          23;	     0
20250801;	173515;	1754049915.000;	          23;	     0
20250801;	173518;	1754049918.000;	          23;	     0
20250801;	173521;	1754049921.000;	          23;	     0
20250801;	173524;	1754049924.000;	          23;	     0
20250801;	173527;	1754049927.000;	          23;	     0
20250801;	173530;	1754049930.000;	          23;	     0
20250801;	173533;	1754049933.000;	          23;	     0
20250801;	173536;	1754049936.000;	          23;	     0
20250801;	173539;	1754049939.000;	          23;	     0
20250801;	173542;	1754049942.000;	          23;	     0
20250801;	173545;	1754049945.000;	          23;	     0
20250801;	173548;	1754049948.000;	          23;	     0
20250801;	173551;	1754049951.000;	          23;	     0
20250801;	173554;	1754049954.000;	          23;	     0
20250801;	173557;	1754049957.000;	          23;	     0
20250801;	173600;	1754049960.000;	          23;	     0
20250801;	173603;	1754049963.000;	          23;	     0
20250801;	173606;	1754049966.000;	          23;	     0
20250801;	173609;	1754049969.000;	          23;	     0
20250801;	173612;	1754049972.000;	          23;	     0
20250801;	173615;	1754049975.000;	          23;	     0
20250801;	173618;	1754049978.000;	          23;	     0
20250801;	173621;	1754049981.000;	          23;	     0
20250801;	173624;	1754049984.000;	          23;	     0
20250801;	173627;	1754049987.000;	          23;	     0
20250801;	173630;	1754049990.000;	          23;	     0
20250801;	173633;	1754049993.000;	          23;	     0
20250801;	173636;	1754049996.000;	          23;	     0
20250801;	173639;	1754049999.000;	          23;	     0
20250801;	173642;	1754050002.000;	          23;	     0
20250801;	173645;	1754050005.000;	          23;	     0
20250801;	173648;	1754050008.000;	          23;	     0
20250801;	173651;	1754050011.000;	          23;	     0
20250801;	173654;	1754050014.000;	          23;	     0
20250801;	173657;	1754050017.000;	          23;	     0
20250801;	173700;	1754050020.000;	          23;	     0
20250801;	173703;	1754050023.000;	          23;	     0
20250801;	173706;	1754050026.000;	          23;	     0
20250801;	173709;	1754050029.000;	          23;	     0
20250801;	173712;	1754050032.000;	          23;	     0
20250801;	173715;	1754050035.000;	          23;	     0
20250801;	173718;	1754050038.000;	          23;	     0
20250801;	173721;	1754050041.000;	          23;	     0
20250801;	173724;	1754050044.000;	          23;	     0
20250801;	173727;	1754050047.000;	          23;	     0
20250801;	173730;	1754050050.000;	          23;	     0
20250801;	173733;	1754050053.000;	          23;	     0
20250801;	173736;	1754050056.000;	          23;	     0
20250801;	173739;	1754050059.000;	          23;	     0
20250801;	173742;	1754050062.000;	          23;	     0
20250801;	173745;	1754050065.000;	          23;	     0
20250801;	173748;	1754050068.000;	          23;	     0
20250801;	173751;	1754050071.000;	          23;	     0
20250801;	173754;	1754050074.000;	          23;	     0
20250801;	173757;	1754050077.000;	          23;	     0
20250801;	173800;	1754050080.000;	          23;	     0
20250801;	173803;	1754050083.000;	          23;	     0
20250801;	173806;	1754050086.000;	          23;	     0
20250801;	173809;	1754050089.000;	          23;	     0
20250801;	173812;	1754050092.000;	          23;	     0
20250801;	173815;	1754050095.000;	          23;	     0
20250801;	173818;	1754050098.000;	          23;	     0
20250801;	173821;	1754050101.000;	          23;	     0
20250801;	173824;	1754050104.000;	          23;	     0
20250801;	173827;	1754050107.000;	          23;	     0
20250801;	173830;	1754050110.000;	          23;	     0
20250801;	173833;	1754050113.000;	          23;	     0
20250801;	173836;	1754050116.000;	          23;	     0
20250801;	173839;	1754050119.000;	          23;	     0
20250801;	173842;	1754050122.000;	          23;	     0
20250801;	173845;	1754050125.000;	          23;	     0
20250801;	173848;	1754050128.000;	          23;	     0
20250801;	173851;	1754050131.000;	          23;	     0
20250801;	173854;	1754050134.000;	          23;	     0
20250801;	173857;	1754050137.000;	          23;	     0
20250801;	173900;	1754050140.000;	          23;	     0
20250801;	173903;	1754050143.000;	          23;	     0
20250801;	173906;	1754050146.000;	          23;	     0
20250801;	173909;	1754050149.000;	          23;	     0
20250801;	173912;	1754050152.000;	          23;	     0
20250801;	173915;	1754050155.000;	          23;	     0
20250801;	173918;	1754050158.000;	          23;	     0
20250801;	173921;	1754050161.000;	          23;	     0
20250801;	173924;	1754050164.000;	          23;	     0
20250801;	173927;	1754050167.000;	          23;	     0
20250801;	173930;	1754050170.000;	          23;	     0
20250801;	173933;	1754050173.000;	          23;	     0
20250801;	173936;	1754050176.000;	          23;	     0
20250801;	173939;	1754050179.000;	          23;	     0
20250801;	173942;	1754050182.000;	          23;	     0
20250801;	173945;	1754050185.000;	          23;	     0
20250801;	173948;	1754050188.000;	          23;	     0
20250801;	173951;	1754050191.000;	          23;	     0
20250801;	173954;	1754050194.000;	          23;	     0
20250801;	173957;	1754050197.000;	          23;	     0
20250801;	174000;	1754050200.000;	          23;	     0
20250801;	174003;	1754050203.000;	          23;	     0
20250801;	174006;	1754050206.000;	          23;	     0
20250801;	174009;	1754050209.000;	          23;	     0
20250801;	174012;	1754050212.000;	          23;	     0
20250801;	174015;	1754050215.000;	          23;	     0
20250801;	174018;	1754050218.000;	          23;	     0
20250801;	174021;	1754050221.000;	          23;	     0
20250801;	174024;	1754050224.000;	          23;	     0
20250801;	174027;	1754050227.000;	          23;	     0
20250801;	174030;	1754050230.000;	          23;	     0
20250801;	174033;	1754050233.000;	          23;	     0
20250801;	174036;	1754050236.000;	          23;	     0
20250801;	174039;	1754050239.000;	          23;	     0
20250801;	174042;	1754050242.000;	          23;	     0
20250801;	174045;	1754050245.000;	          23;	     0
20250801;	174048;	1754050248.000;	          23;	     0
20250801;	174051;	1754050251.000;	          23;	     0
20250801;	174054;	1754050254.000;	          23;	     0
20250801;	174057;	1754050257.000;	          23;	     0
20250801;	174100;	1754050260.000;	          23;	     0
20250801;	174103;	1754050263.000;	          23;	     0
20250801;	174106;	1754050266.000;	          23;	     0
20250801;	174109;	1754050269.000;	          23;	     0
20250801;	174112;	1754050272.000;	          23;	     0
20250801;	174115;	1754050275.000;	          23;	     0
20250801;	174118;	1754050278.000;	          23;	     0
20250801;	174121;	1754050281.000;	          23;	     0
20250801;	174124;	1754050284.000;	          23;	     0
20250801;	174127;	1754050287.000;	          23;	     0
20250801;	174130;	1754050290.000;	          23;	     0
20250801;	174133;	1754050293.000;	          23;	     0
20250801;	174136;	1754050296.000;	          23;	     0
20250801;	174139;	1754050299.000;	          23;	     0
20250801;	174142;	1754050302.000;	          23;	     0
20250801;	174145;	1754050305.000;	          23;	     0
20250801;	174148;	1754050308.000;	          23;	     0
20250801;	174151;	1754050311.000;	          23;	     0
20250801;	174154;	1754050314.000;	          23;	     0
20250801;	174157;	1754050317.000;	          23;	     0
20250801;	174200;	1754050320.000;	          23;	     0
20250801;	174203;	1754050323.000;	          23;	     0
20250801;	174206;	1754050326.000;	          23;	     0
20250801;	174209;	1754050329.000;	          23;	     0
20250801;	174212;	1754050332.000;	          23;	     0
20250801;	174215;	1754050335.000;	          23;	     0
20250801;	174218;	1754050338.000;	          23;	     0
20250801;	174221;	1754050341.000;	          23;	     0
20250801;	174224;	1754050344.000;	          23;	     0
20250801;	174227;	1754050347.000;	          23;	     0
20250801;	174230;	1754050350.000;	          23;	     0
20250801;	174233;	1754050353.000;	          23;	     0
20250801;	174236;	1754050356.000;	          23;	     0
20250801;	174239;	1754050359.000;	          23;	     0
20250801;	174242;	1754050362.000;	          23;	     0
20250801;	174245;	1754050365.000;	          23;	     0
20250801;	174248;	1754050368.000;	          23;	     0
20250801;	174251;	1754050371.000;	          23;	     0
20250801;	174254;	1754050374.000;	          23;	     0
20250801;	174257;	1754050377.000;	          23;	     0
20250801;	174300;	1754050380.000;	          23;	     0
20250801;	174303;	1754050383.000;	          23;	     0
20250801;	174306;	1754050386.000;	          23;	     0
20250801;	174309;	1754050389.000;	          23;	     0
20250801;	174312;	1754050392.000;	          23;	     0
20250801;	174315;	1754050395.000;	          23;	     0
20250801;	174318;	1754050398.000;	          23;	     0
20250801;	174321;	1754050401.000;	          23;	     0
20250801;	174324;	1754050404.000;	          23;	     0
20250801;	174327;	1754050407.000;	          23;	     0
20250801;	174330;	1754050410.000;	          23;	     0
20250801;	174333;	1754050413.000;	          23;	     0
20250801;	174336;	1754050416.000;	          23;	     0
20250801;	174339;	1754050419.000;	          23;	     0
20250801;	174342;	1754050422.000;	          23;	     0
20250801;	174345;	1754050425.000;	          23;	     0
20250801;	174348;	1754050428.000;	          23;	     0
20250801;	174351;	1754050431.000;	          23;	     0
20250801;	174354;	1754050434.000;	          23;	     0
20250801;	174357;	1754050437.000;	          23;	     0
20250801;	174400;	1754050440.000;	          23;	     0
20250801;	174403;	1754050443.000;	          23;	     0
20250801;	174406;	1754050446.000;	          23;	     0
20250801;	174409;	1754050449.000;	          23;	     0
20250801;	174412;	1754050452.000;	          23;	     0
20250801;	174415;	1754050455.000;	          23;	     0
20250801;	174418;	1754050458.000;	          23;	     0
20250801;	174421;	1754050461.000;	          23;	     0
20250801;	174424;	1754050464.000;	          23;	     0
20250801;	174427;	1754050467.000;	          23;	     0
20250801;	174430;	1754050470.000;	          23;	     0
20250801;	174433;	1754050473.000;	          23;	     0
20250801;	174436;	1754050476.000;	          23;	     0
20250801;	174439;	1754050479.000;	          23;	     0
20250801;	174442;	1754050482.000;	          23;	     0
20250801;	174445;	1754050485.000;	          23;	     0
20250801;	174448;	1754050488.000;	          23;	     0
20250801;	174451;	1754050491.000;	          23;	     0
20250801;	174454;	1754050494.000;	          23;	     0
20250801;	174457;	1754050497.000;	          23;	     0
20250801;	174500;	1754050500.000;	          23;	     0
20250801;	174503;	1754050503.000;	          23;	     0
20250801;	174506;	1754050506.000;	          23;	     0
20250801;	174509;	1754050509.000;	          23;	     0
20250801;	174512;	1754050512.000;	          23;	     0
20250801;	174515;	1754050515.000;	          23;	     0
20250801;	174518;	1754050518.000;	          23;	     0
20250801;	174521;	1754050521.000;	          23;	     0
20250801;	174524;	1754050524.000;	          23;	     0
20250801;	174527;	1754050527.000;	          23;	     0
20250801;	174530;	1754050530.000;	          23;	     0
20250801;	174533;	1754050533.000;	          23;	     0
20250801;	174536;	1754050536.000;	          23;	     0
20250801;	174539;	1754050539.000;	          23;	     0
20250801;	174542;	1754050542.000;	          23;	     0
20250801;	174545;	1754050545.000;	          23;	     0
20250801;	174548;	1754050548.000;	          23;	     0
20250801;	174551;	1754050551.000;	          23;	     0
20250801;	174554;	1754050554.000;	          23;	     0
20250801;	174557;	1754050557.000;	          23;	     0
20250801;	174600;	1754050560.000;	          23;	     0
20250801;	174603;	1754050563.000;	          23;	     0
20250801;	174606;	1754050566.000;	          23;	     0
20250801;	174609;	1754050569.000;	          23;	     0
20250801;	174612;	1754050572.000;	          23;	     0
20250801;	174615;	1754050575.000;	          23;	     0
20250801;	174618;	1754050578.000;	          23;	     0
20250801;	174621;	1754050581.000;	          23;	     0
20250801;	174624;	1754050584.000;	          23;	     0
20250801;	174627;	1754050587.000;	          23;	     0
20250801;	174630;	1754050590.000;	          23;	     0
20250801;	174633;	1754050593.000;	          23;	     0
20250801;	174636;	1754050596.000;	          23;	     0
20250801;	174639;	1754050599.000;	          23;	     0
20250801;	174642;	1754050602.000;	          23;	     0
20250801;	174645;	1754050605.000;	          23;	     0
20250801;	174648;	1754050608.000;	          23;	     0
20250801;	174651;	1754050611.000;	          23;	     0
20250801;	174654;	1754050614.000;	          23;	     0
20250801;	174657;	1754050617.000;	          23;	     0
20250801;	174700;	1754050620.000;	          23;	     0
20250801;	174703;	1754050623.000;	          23;	     0
20250801;	174706;	1754050626.000;	          23;	     0
20250801;	174709;	1754050629.000;	          23;	     0
20250801;	174712;	1754050632.000;	          23;	     0
20250801;	174715;	1754050635.000;	          23;	     0
20250801;	174718;	1754050638.000;	          23;	     0
20250801;	174721;	1754050641.000;	          23;	     0
20250801;	174724;	1754050644.000;	          23;	     0
20250801;	174727;	1754050647.000;	          23;	     0
20250801;	174730;	1754050650.000;	          23;	     0
20250801;	174733;	1754050653.000;	          23;	     0
20250801;	174736;	1754050656.000;	          23;	     0
20250801;	174739;	1754050659.000;	          23;	     0
20250801;	174742;	1754050662.000;	          23;	     0
20250801;	174745;	1754050665.000;	          23;	     0
20250801;	174748;	1754050668.000;	          23;	     0
20250801;	174751;	1754050671.000;	          23;	     0
20250801;	174754;	1754050674.000;	          23;	     0
20250801;	174757;	1754050677.000;	          23;	     0
20250801;	174800;	1754050680.000;	          23;	     0
20250801;	174803;	1754050683.000;	          23;	     0
20250801;	174806;	1754050686.000;	          23;	     0
20250801;	174809;	1754050689.000;	          23;	     0
20250801;	174812;	1754050692.000;	          23;	     0
20250801;	174815;	1754050695.000;	          23;	     0
20250801;	174818;	1754050698.000;	          23;	     0
20250801;	174821;	1754050701.000;	          23;	     0
20250801;	174824;	1754050704.000;	          23;	     0
20250801;	174827;	1754050707.000;	          23;	     0
20250801;	174830;	1754050710.000;	          23;	     0
20250801;	174833;	1754050713.000;	          23;	     0
20250801;	174836;	1754050716.000;	          23;	     0
20250801;	174839;	1754050719.000;	          23;	     0
20250801;	174842;	1754050722.000;	          23;	     0
20250801;	174845;	1754050725.000;	          23;	     0
20250801;	174848;	1754050728.000;	          23;	     0
20250801;	174851;	1754050731.000;	          23;	     0
20250801;	174854;	1754050734.000;	          23;	     0
20250801;	174857;	1754050737.000;	          23;	     0
20250801;	174900;	1754050740.000;	          23;	     0
20250801;	174903;	1754050743.000;	          23;	     0
20250801;	174906;	1754050746.000;	          23;	     0
20250801;	174909;	1754050749.000;	          23;	     0
20250801;	174912;	1754050752.000;	          23;	     0
20250801;	174915;	1754050755.000;	          23;	     0
20250801;	174918;	1754050758.000;	          23;	     0
20250801;	174921;	1754050761.000;	          23;	     0
20250801;	174924;	1754050764.000;	          23;	     0
20250801;	174927;	1754050767.000;	          23;	     0
20250801;	174930;	1754050770.000;	          23;	     0
20250801;	174933;	1754050773.000;	          23;	     0
20250801;	174936;	1754050776.000;	          23;	     0
20250801;	174939;	1754050779.000;	          23;	     0
20250801;	174942;	1754050782.000;	          23;	     0
20250801;	174945;	1754050785.000;	          23;	     0
20250801;	174948;	1754050788.000;	          23;	     0
20250801;	174951;	1754050791.000;	          23;	     0
20250801;	174954;	1754050794.000;	          23;	     0
20250801;	174957;	1754050797.000;	          23;	     0
20250801;	175000;	1754050800.000;	          23;	     0
20250801;	175003;	1754050803.000;	          23;	     0
20250801;	175006;	1754050806.000;	          23;	     0
20250801;	175009;	1754050809.000;	          23;	     0
20250801;	175012;	1754050812.000;	          23;	     0
20250801;	175015;	1754050815.000;	          23;	     0
20250801;	175018;	1754050818.000;	          23;	     0
20250801;	175021;	1754050821.000;	          23;	     0
20250801;	175024;	1754050824.000;	          23;	     0
20250801;	175027;	1754050827.000;	          23;	     0
20250801;	175030;	1754050830.000;	          23;	     0
20250801;	175033;	1754050833.000;	          23;	     0
20250801;	175036;	1754050836.000;	          23;	     0
20250801;	175039;	1754050839.000;	          23;	     0
20250801;	175042;	1754050842.000;	          23;	     0
20250801;	175045;	1754050845.000;	          23;	     0
20250801;	175048;	1754050848.000;	          23;	     0
20250801;	175051;	1754050851.000;	          23;	     0
20250801;	175054;	1754050854.000;	          23;	     0
20250801;	175057;	1754050857.000;	          23;	     0
20250801;	175100;	1754050860.000;	          23;	     0
20250801;	175103;	1754050863.000;	          23;	     0
20250801;	175106;	1754050866.000;	          23;	     0
20250801;	175109;	1754050869.000;	          23;	     0
20250801;	175112;	1754050872.000;	          23;	     0
20250801;	175115;	1754050875.000;	          23;	     0
20250801;	175118;	1754050878.000;	          23;	     0
20250801;	175121;	1754050881.000;	          23;	     0
20250801;	175124;	1754050884.000;	          23;	     0
20250801;	175127;	1754050887.000;	          23;	     0
20250801;	175130;	1754050890.000;	          23;	     0
20250801;	175133;	1754050893.000;	          23;	     0
20250801;	175136;	1754050896.000;	          23;	     0
20250801;	175139;	1754050899.000;	          23;	     0
20250801;	175142;	1754050902.000;	          23;	     0
20250801;	175145;	1754050905.000;	          23;	     0
20250801;	175148;	1754050908.000;	          23;	     0
20250801;	175151;	1754050911.000;	          23;	     0
20250801;	175154;	1754050914.000;	          23;	     0
20250801;	175157;	1754050917.000;	          23;	     0
20250801;	175200;	1754050920.000;	          23;	     0
20250801;	175203;	1754050923.000;	          23;	     0
20250801;	175206;	1754050926.000;	          23;	     0
20250801;	175209;	1754050929.000;	          23;	     0
20250801;	175212;	1754050932.000;	          23;	     0
20250801;	175215;	1754050935.000;	          23;	     0
20250801;	175218;	1754050938.000;	          23;	     0
20250801;	175221;	1754050941.000;	          23;	     0
20250801;	175224;	1754050944.000;	          23;	     0
20250801;	175227;	1754050947.000;	          23;	     0
20250801;	175230;	1754050950.000;	          23;	     0
20250801;	175233;	1754050953.000;	          23;	     0
20250801;	175236;	1754050956.000;	          23;	     0
20250801;	175239;	1754050959.000;	          23;	     0
20250801;	175242;	1754050962.000;	          23;	     0
20250801;	175245;	1754050965.000;	          23;	     0
20250801;	175248;	1754050968.000;	          23;	     0
20250801;	175251;	1754050971.000;	          23;	     0
20250801;	175254;	1754050974.000;	          23;	     0
20250801;	175257;	1754050977.000;	          23;	     0
20250801;	175300;	1754050980.000;	          23;	     0
20250801;	175303;	1754050983.000;	          23;	     0
20250801;	175306;	1754050986.000;	          23;	     0
20250801;	175309;	1754050989.000;	          23;	     0
20250801;	175312;	1754050992.000;	          23;	     0
20250801;	175315;	1754050995.000;	          23;	     0
20250801;	175318;	1754050998.000;	          23;	     0
20250801;	175321;	1754051001.000;	          23;	     0
20250801;	175324;	1754051004.000;	          23;	     0
20250801;	175327;	1754051007.000;	          23;	     0
20250801;	175330;	1754051010.000;	          23;	     0
20250801;	175333;	1754051013.000;	          23;	     0
20250801;	175336;	1754051016.000;	          23;	     0
20250801;	175339;	1754051019.000;	          23;	     0
20250801;	175342;	1754051022.000;	          23;	     0
20250801;	175345;	1754051025.000;	          23;	     0
20250801;	175348;	1754051028.000;	          23;	     0
20250801;	175351;	1754051031.000;	          23;	     0
20250801;	175354;	1754051034.000;	          23;	     0
20250801;	175357;	1754051037.000;	          23;	     0
20250801;	175400;	1754051040.000;	          23;	     0
20250801;	175403;	1754051043.000;	          23;	     0
20250801;	175406;	1754051046.000;	          23;	     0
20250801;	175409;	1754051049.000;	          23;	     0
20250801;	175412;	1754051052.000;	          23;	     0
20250801;	175415;	1754051055.000;	          23;	     0
20250801;	175418;	1754051058.000;	          23;	     0
20250801;	175421;	1754051061.000;	          23;	     0
20250801;	175424;	1754051064.000;	          23;	     0
20250801;	175427;	1754051067.000;	          23;	     0
20250801;	175430;	1754051070.000;	          23;	     0
20250801;	175433;	1754051073.000;	          23;	     0
20250801;	175436;	1754051076.000;	          23;	     0
20250801;	175439;	1754051079.000;	          23;	     0
20250801;	175442;	1754051082.000;	          23;	     0
20250801;	175445;	1754051085.000;	          23;	     0
20250801;	175448;	1754051088.000;	          23;	     0
20250801;	175451;	1754051091.000;	          23;	     0
20250801;	175454;	1754051094.000;	          23;	     0
20250801;	175457;	1754051097.000;	          23;	     0
20250801;	175500;	1754051100.000;	          23;	     0
20250801;	175503;	1754051103.000;	          23;	     0
20250801;	175506;	1754051106.000;	          23;	     0
20250801;	175509;	1754051109.000;	          23;	     0
20250801;	175512;	1754051112.000;	          23;	     0
20250801;	175515;	1754051115.000;	          23;	     0
20250801;	175518;	1754051118.000;	          23;	     0
20250801;	175521;	1754051121.000;	          23;	     0
20250801;	175524;	1754051124.000;	          23;	     0
20250801;	175527;	1754051127.000;	          23;	     0
20250801;	175530;	1754051130.000;	          23;	     0
20250801;	175533;	1754051133.000;	          23;	     0
20250801;	175536;	1754051136.000;	          23;	     0
20250801;	175539;	1754051139.000;	          23;	     0
20250801;	175542;	1754051142.000;	          23;	     0
20250801;	175545;	1754051145.000;	          23;	     0
20250801;	175548;	1754051148.000;	          23;	     0
20250801;	175551;	1754051151.000;	          23;	     0
20250801;	175554;	1754051154.000;	          23;	     0
20250801;	175557;	1754051157.000;	          23;	     0
20250801;	175600;	1754051160.000;	          23;	     0
20250801;	175603;	1754051163.000;	          23;	     0
20250801;	175606;	1754051166.000;	          23;	     0
20250801;	175609;	1754051169.000;	          23;	     0
20250801;	175612;	1754051172.000;	          23;	     0
20250801;	175615;	1754051175.000;	          23;	     0
20250801;	175618;	1754051178.000;	          23;	     0
20250801;	175621;	1754051181.000;	          23;	     0
20250801;	175624;	1754051184.000;	          23;	     0
20250801;	175627;	1754051187.000;	          23;	     0
20250801;	175630;	1754051190.000;	          23;	     0
20250801;	175633;	1754051193.000;	          23;	     0
20250801;	175636;	1754051196.000;	          23;	     0
20250801;	175639;	1754051199.000;	          23;	     0
20250801;	175642;	1754051202.000;	          23;	     0
20250801;	175645;	1754051205.000;	          23;	     0
20250801;	175648;	1754051208.000;	          23;	     0
20250801;	175651;	1754051211.000;	          23;	     0
20250801;	175654;	1754051214.000;	          23;	     0
20250801;	175657;	1754051217.000;	          23;	     0
20250801;	175700;	1754051220.000;	          23;	     0
20250801;	175703;	1754051223.000;	          23;	     0
20250801;	175706;	1754051226.000;	          23;	     0
20250801;	175709;	1754051229.000;	          23;	     0
20250801;	175712;	1754051232.000;	          23;	     0
20250801;	175715;	1754051235.000;	          23;	     0
20250801;	175718;	1754051238.000;	          23;	     0
20250801;	175721;	1754051241.000;	          23;	     0
20250801;	175724;	1754051244.000;	          23;	     0
20250801;	175727;	1754051247.000;	          23;	     0
20250801;	175730;	1754051250.000;	          23;	     0
20250801;	175733;	1754051253.000;	          23;	     0
20250801;	175736;	1754051256.000;	          23;	     0
20250801;	175739;	1754051259.000;	          23;	     0
20250801;	175742;	1754051262.000;	          23;	     0
20250801;	175745;	1754051265.000;	          23;	     0
20250801;	175748;	1754051268.000;	          23;	     0
20250801;	175751;	1754051271.000;	          23;	     0
20250801;	175754;	1754051274.000;	          23;	     0
20250801;	175757;	1754051277.000;	          23;	     0
20250801;	175800;	1754051280.000;	          23;	     0
20250801;	175803;	1754051283.000;	          23;	     0
20250801;	175806;	1754051286.000;	          23;	     0
20250801;	175809;	1754051289.000;	          23;	     0
20250801;	175812;	1754051292.000;	          23;	     0
20250801;	175815;	1754051295.000;	          23;	     0
20250801;	175818;	1754051298.000;	          23;	     0
20250801;	175821;	1754051301.000;	          23;	     0
20250801;	175824;	1754051304.000;	          23;	     0
20250801;	175827;	1754051307.000;	          23;	     0
20250801;	175830;	1754051310.000;	          23;	     0
20250801;	175833;	1754051313.000;	          23;	     0
