#ies_format_version: 1.0
#file: 20250722_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250722;	171516;	1753184716.000;	           0
20250722;	171518;	1753184718.000;	           0
20250722;	171520;	1753184720.000;	           0
20250722;	171522;	1753184722.000;	           0
20250722;	171524;	1753184724.000;	           0
20250722;	171526;	1753184726.000;	           0
20250722;	171528;	1753184728.000;	           0
20250722;	171530;	1753184730.000;	           0
20250722;	171532;	1753184732.000;	           0
20250722;	171534;	1753184734.000;	           0
20250722;	171536;	1753184736.000;	           0
20250722;	171538;	1753184738.000;	           0
20250722;	171540;	1753184740.000;	           0
20250722;	171542;	1753184742.000;	           0
20250722;	171544;	1753184744.000;	           0
20250722;	171546;	1753184746.000;	           0
20250722;	171548;	1753184748.000;	           0
20250722;	171550;	1753184750.000;	           0
20250722;	171552;	1753184752.000;	           0
20250722;	171554;	1753184754.000;	           0
20250722;	171556;	1753184756.000;	           0
20250722;	171558;	1753184758.000;	           0
20250722;	171600;	1753184760.000;	           0
20250722;	171602;	1753184762.000;	           0
20250722;	171604;	1753184764.000;	           0
20250722;	171606;	1753184766.000;	           0
20250722;	171608;	1753184768.000;	           0
20250722;	171610;	1753184770.000;	           0
20250722;	171612;	1753184772.000;	           0
20250722;	171614;	1753184774.000;	           0
20250722;	171616;	1753184776.000;	           0
20250722;	171618;	1753184778.000;	           0
20250722;	171620;	1753184780.000;	           0
20250722;	171622;	1753184782.000;	           0
20250722;	171624;	1753184784.000;	           0
20250722;	171626;	1753184786.000;	           0
20250722;	171628;	1753184788.000;	           0
20250722;	171630;	1753184790.000;	           0
20250722;	171632;	1753184792.000;	           0
20250722;	171634;	1753184794.000;	           0
20250722;	171636;	1753184796.000;	           0
20250722;	171638;	1753184798.000;	           0
20250722;	171640;	1753184800.000;	           0
20250722;	171642;	1753184802.000;	           0
20250722;	171644;	1753184804.000;	           0
20250722;	171646;	1753184806.000;	           0
20250722;	171648;	1753184808.000;	           0
20250722;	171650;	1753184810.000;	           0
20250722;	171652;	1753184812.000;	           0
20250722;	171654;	1753184814.000;	           0
20250722;	171656;	1753184816.000;	           0
20250722;	171658;	1753184818.000;	           0
20250722;	171700;	1753184820.000;	           0
20250722;	171702;	1753184822.000;	           0
20250722;	171704;	1753184824.000;	           0
20250722;	171706;	1753184826.000;	           0
20250722;	171708;	1753184828.000;	           0
20250722;	171710;	1753184830.000;	           0
20250722;	171712;	1753184832.000;	           0
20250722;	171714;	1753184834.000;	           0
20250722;	171716;	1753184836.000;	           0
20250722;	171718;	1753184838.000;	           0
20250722;	171720;	1753184840.000;	           0
20250722;	171722;	1753184842.000;	           0
20250722;	171724;	1753184844.000;	           0
20250722;	171726;	1753184846.000;	           0
20250722;	171728;	1753184848.000;	           0
20250722;	171730;	1753184850.000;	           0
20250722;	171732;	1753184852.000;	           0
20250722;	171734;	1753184854.000;	           0
20250722;	171736;	1753184856.000;	           0
20250722;	171738;	1753184858.000;	           0
20250722;	171740;	1753184860.000;	           0
20250722;	171742;	1753184862.000;	           0
20250722;	171744;	1753184864.000;	           0
20250722;	171746;	1753184866.000;	           0
20250722;	171748;	1753184868.000;	           0
20250722;	171750;	1753184870.000;	           0
20250722;	171752;	1753184872.000;	           0
20250722;	171754;	1753184874.000;	           0
20250722;	171756;	1753184876.000;	           0
20250722;	171758;	1753184878.000;	           0
20250722;	171800;	1753184880.000;	           0
20250722;	171802;	1753184882.000;	           0
20250722;	171804;	1753184884.000;	           0
20250722;	171806;	1753184886.000;	           0
20250722;	171808;	1753184888.000;	           0
20250722;	171810;	1753184890.000;	           0
20250722;	171812;	1753184892.000;	           0
20250722;	171814;	1753184894.000;	           0
20250722;	171816;	1753184896.000;	           0
20250722;	171818;	1753184898.000;	           0
20250722;	171820;	1753184900.000;	           0
20250722;	171822;	1753184902.000;	           0
20250722;	171824;	1753184904.000;	           0
20250722;	171826;	1753184906.000;	           0
20250722;	171828;	1753184908.000;	           0
20250722;	171830;	1753184910.000;	           0
20250722;	171832;	1753184912.000;	           0
20250722;	171834;	1753184914.000;	           0
20250722;	171836;	1753184916.000;	           0
20250722;	171838;	1753184918.000;	           0
20250722;	171840;	1753184920.000;	           0
20250722;	171842;	1753184922.000;	           0
20250722;	171844;	1753184924.000;	           0
20250722;	171846;	1753184926.000;	           0
20250722;	171848;	1753184928.000;	           0
20250722;	171850;	1753184930.000;	           0
20250722;	171852;	1753184932.000;	           0
20250722;	171854;	1753184934.000;	           0
20250722;	171856;	1753184936.000;	           0
20250722;	171858;	1753184938.000;	           0
20250722;	171900;	1753184940.000;	           0
20250722;	171902;	1753184942.000;	           0
20250722;	171904;	1753184944.000;	           0
20250722;	171906;	1753184946.000;	           0
20250722;	171908;	1753184948.000;	           0
20250722;	171910;	1753184950.000;	           0
20250722;	171912;	1753184952.000;	           0
20250722;	171914;	1753184954.000;	           0
20250722;	171916;	1753184956.000;	           0
20250722;	171918;	1753184958.000;	           0
20250722;	171920;	1753184960.000;	           0
20250722;	171922;	1753184962.000;	           0
20250722;	171924;	1753184964.000;	           0
20250722;	171926;	1753184966.000;	           0
20250722;	171928;	1753184968.000;	           0
20250722;	171930;	1753184970.000;	           0
20250722;	171932;	1753184972.000;	           0
20250722;	171934;	1753184974.000;	           0
20250722;	171936;	1753184976.000;	           0
20250722;	171938;	1753184978.000;	           0
20250722;	171940;	1753184980.000;	           0
20250722;	171942;	1753184982.000;	           0
20250722;	171944;	1753184984.000;	           0
20250722;	171946;	1753184986.000;	           0
20250722;	171948;	1753184988.000;	           0
20250722;	171950;	1753184990.000;	           0
20250722;	171952;	1753184992.000;	           0
20250722;	171954;	1753184994.000;	           0
20250722;	171956;	1753184996.000;	           0
20250722;	171958;	1753184998.000;	           0
20250722;	172000;	1753185000.000;	           0
20250722;	172002;	1753185002.000;	           0
20250722;	172004;	1753185004.000;	           0
20250722;	172006;	1753185006.000;	           0
20250722;	172008;	1753185008.000;	           0
20250722;	172010;	1753185010.000;	           0
20250722;	172012;	1753185012.000;	           0
20250722;	172014;	1753185014.000;	           0
20250722;	172016;	1753185016.000;	           0
20250722;	172018;	1753185018.000;	           0
20250722;	172020;	1753185020.000;	           0
20250722;	172022;	1753185022.000;	           0
20250722;	172024;	1753185024.000;	           0
20250722;	172026;	1753185026.000;	           0
20250722;	172028;	1753185028.000;	           0
20250722;	172030;	1753185030.000;	           0
20250722;	172032;	1753185032.000;	           0
20250722;	172034;	1753185034.000;	           0
20250722;	172036;	1753185036.000;	           0
20250722;	172038;	1753185038.000;	           0
20250722;	172040;	1753185040.000;	           0
20250722;	172042;	1753185042.000;	           0
20250722;	172044;	1753185044.000;	           0
20250722;	172046;	1753185046.000;	           0
20250722;	172048;	1753185048.000;	           0
20250722;	172050;	1753185050.000;	           0
20250722;	172052;	1753185052.000;	           0
20250722;	172054;	1753185054.000;	           0
20250722;	172056;	1753185056.000;	           0
20250722;	172058;	1753185058.000;	           0
20250722;	172100;	1753185060.000;	           0
20250722;	172102;	1753185062.000;	           0
20250722;	172104;	1753185064.000;	           0
20250722;	172106;	1753185066.000;	           0
20250722;	172108;	1753185068.000;	           0
20250722;	172110;	1753185070.000;	           0
20250722;	172112;	1753185072.000;	           0
20250722;	172114;	1753185074.000;	           0
20250722;	172116;	1753185076.000;	           0
20250722;	172118;	1753185078.000;	           0
20250722;	172120;	1753185080.000;	           0
20250722;	172122;	1753185082.000;	           0
20250722;	172124;	1753185084.000;	           0
20250722;	172126;	1753185086.000;	           0
20250722;	172128;	1753185088.000;	           0
20250722;	172130;	1753185090.000;	           0
20250722;	172132;	1753185092.000;	           0
20250722;	172134;	1753185094.000;	           0
20250722;	172136;	1753185096.000;	           0
20250722;	172138;	1753185098.000;	           0
20250722;	172140;	1753185100.000;	           0
20250722;	172142;	1753185102.000;	           0
20250722;	172144;	1753185104.000;	           0
20250722;	172146;	1753185106.000;	           0
20250722;	172148;	1753185108.000;	           0
20250722;	172150;	1753185110.000;	           0
20250722;	172152;	1753185112.000;	           0
20250722;	172154;	1753185114.000;	           0
20250722;	172156;	1753185116.000;	           0
20250722;	172158;	1753185118.000;	           0
20250722;	172200;	1753185120.000;	           0
20250722;	172202;	1753185122.000;	           0
20250722;	172204;	1753185124.000;	           0
20250722;	172206;	1753185126.000;	           0
20250722;	172208;	1753185128.000;	           0
20250722;	172210;	1753185130.000;	           0
20250722;	172212;	1753185132.000;	           0
20250722;	172214;	1753185134.000;	           0
20250722;	172216;	1753185136.000;	           0
20250722;	172218;	1753185138.000;	           0
20250722;	172220;	1753185140.000;	           0
20250722;	172222;	1753185142.000;	           0
20250722;	172224;	1753185144.000;	           0
20250722;	172226;	1753185146.000;	           0
20250722;	172228;	1753185148.000;	           0
20250722;	172230;	1753185150.000;	           0
20250722;	172232;	1753185152.000;	           0
20250722;	172234;	1753185154.000;	           0
20250722;	172236;	1753185156.000;	           0
20250722;	172238;	1753185158.000;	           0
20250722;	172240;	1753185160.000;	           0
20250722;	172242;	1753185162.000;	           0
20250722;	172244;	1753185164.000;	           0
20250722;	172246;	1753185166.000;	           0
20250722;	172248;	1753185168.000;	           0
20250722;	172250;	1753185170.000;	           0
20250722;	172252;	1753185172.000;	           0
20250722;	172254;	1753185174.000;	           0
20250722;	172256;	1753185176.000;	           0
20250722;	172258;	1753185178.000;	           0
20250722;	172300;	1753185180.000;	           0
20250722;	172302;	1753185182.000;	           0
20250722;	172304;	1753185184.000;	           0
20250722;	172306;	1753185186.000;	           0
20250722;	172308;	1753185188.000;	           0
20250722;	172310;	1753185190.000;	           0
20250722;	172312;	1753185192.000;	           0
20250722;	172314;	1753185194.000;	           0
20250722;	172316;	1753185196.000;	           0
20250722;	172318;	1753185198.000;	           0
20250722;	172320;	1753185200.000;	           0
20250722;	172322;	1753185202.000;	           0
20250722;	172324;	1753185204.000;	           0
20250722;	172326;	1753185206.000;	           0
20250722;	172328;	1753185208.000;	           0
20250722;	172330;	1753185210.000;	           0
20250722;	172332;	1753185212.000;	           0
20250722;	172334;	1753185214.000;	           0
20250722;	172336;	1753185216.000;	           0
20250722;	172338;	1753185218.000;	           0
20250722;	172340;	1753185220.000;	           0
20250722;	172342;	1753185222.000;	           0
20250722;	172344;	1753185224.000;	           0
20250722;	172346;	1753185226.000;	           0
20250722;	172348;	1753185228.000;	           0
20250722;	172350;	1753185230.000;	           0
20250722;	172352;	1753185232.000;	           0
20250722;	172354;	1753185234.000;	           0
20250722;	172356;	1753185236.000;	           0
20250722;	172358;	1753185238.000;	           0
20250722;	172400;	1753185240.000;	           0
20250722;	172402;	1753185242.000;	           0
20250722;	172404;	1753185244.000;	           0
20250722;	172406;	1753185246.000;	           0
20250722;	172408;	1753185248.000;	           0
20250722;	172410;	1753185250.000;	           0
20250722;	172412;	1753185252.000;	           0
20250722;	172414;	1753185254.000;	           0
20250722;	172416;	1753185256.000;	           0
20250722;	172418;	1753185258.000;	           0
20250722;	172420;	1753185260.000;	           0
20250722;	172422;	1753185262.000;	           0
20250722;	172424;	1753185264.000;	           0
20250722;	172426;	1753185266.000;	           0
20250722;	172428;	1753185268.000;	           0
20250722;	172430;	1753185270.000;	           0
20250722;	172432;	1753185272.000;	           0
20250722;	172434;	1753185274.000;	           0
20250722;	172436;	1753185276.000;	           0
20250722;	172438;	1753185278.000;	           0
20250722;	172440;	1753185280.000;	           0
20250722;	172442;	1753185282.000;	           0
20250722;	172444;	1753185284.000;	           0
20250722;	172446;	1753185286.000;	           0
20250722;	172448;	1753185288.000;	           0
20250722;	172450;	1753185290.000;	           0
20250722;	172452;	1753185292.000;	           0
20250722;	172454;	1753185294.000;	           0
20250722;	172456;	1753185296.000;	           0
20250722;	172458;	1753185298.000;	           0
20250722;	172500;	1753185300.000;	           0
20250722;	172502;	1753185302.000;	           0
20250722;	172504;	1753185304.000;	           0
