#ies_format_version: 1.0
#file: 20250729_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250729;	211651;	1753804011.000;	     0;	     1
20250729;	211654;	1753804014.000;	     0;	     1
20250729;	211657;	1753804017.000;	     0;	     1
20250729;	211700;	1753804020.000;	     0;	     1
20250729;	211703;	1753804023.000;	     0;	     1
20250729;	211706;	1753804026.000;	     0;	     1
20250729;	211709;	1753804029.000;	     0;	     1
20250729;	211712;	1753804032.000;	     0;	     1
20250729;	211715;	1753804035.000;	     0;	     1
20250729;	211718;	1753804038.000;	     0;	     1
20250729;	211721;	1753804041.000;	     0;	     1
20250729;	211724;	1753804044.000;	     0;	     1
20250729;	211727;	1753804047.000;	     0;	     1
20250729;	211730;	1753804050.000;	     0;	     1
20250729;	211733;	1753804053.000;	     0;	     1
20250729;	211736;	1753804056.000;	     0;	     1
20250729;	211739;	1753804059.000;	     0;	     1
20250729;	211742;	1753804062.000;	     0;	     1
20250729;	211745;	1753804065.000;	     0;	     1
20250729;	211748;	1753804068.000;	     0;	     1
20250729;	211751;	1753804071.000;	     0;	     1
20250729;	211754;	1753804074.000;	     0;	     1
20250729;	211757;	1753804077.000;	     0;	     1
20250729;	211800;	1753804080.000;	     0;	     1
20250729;	211803;	1753804083.000;	     0;	     1
20250729;	211806;	1753804086.000;	     0;	     1
20250729;	211809;	1753804089.000;	     0;	     1
20250729;	211812;	1753804092.000;	     0;	     1
20250729;	211815;	1753804095.000;	     0;	     1
20250729;	211818;	1753804098.000;	     0;	     1
20250729;	211821;	1753804101.000;	     0;	     1
20250729;	211824;	1753804104.000;	     0;	     1
20250729;	211827;	1753804107.000;	     0;	     1
20250729;	211830;	1753804110.000;	     0;	     1
20250729;	211833;	1753804113.000;	     0;	     1
20250729;	211836;	1753804116.000;	     0;	     1
20250729;	211839;	1753804119.000;	     0;	     1
20250729;	211842;	1753804122.000;	     0;	     1
20250729;	211845;	1753804125.000;	     0;	     1
20250729;	211848;	1753804128.000;	     0;	     1
20250729;	211851;	1753804131.000;	     0;	     1
20250729;	211854;	1753804134.000;	     0;	     1
20250729;	211857;	1753804137.000;	     0;	     1
20250729;	211900;	1753804140.000;	     0;	     1
20250729;	211903;	1753804143.000;	     0;	     1
20250729;	211906;	1753804146.000;	     0;	     1
20250729;	211909;	1753804149.000;	     0;	     1
20250729;	211912;	1753804152.000;	     0;	     1
20250729;	211915;	1753804155.000;	     0;	     1
20250729;	211918;	1753804158.000;	     0;	     1
20250729;	211921;	1753804161.000;	     0;	     1
20250729;	211924;	1753804164.000;	     0;	     1
20250729;	211927;	1753804167.000;	     0;	     1
20250729;	211930;	1753804170.000;	     0;	     1
20250729;	211933;	1753804173.000;	     0;	     1
20250729;	211936;	1753804176.000;	     0;	     1
20250729;	211939;	1753804179.000;	     0;	     1
20250729;	211942;	1753804182.000;	     0;	     1
20250729;	211945;	1753804185.000;	     0;	     1
20250729;	211948;	1753804188.000;	     0;	     1
20250729;	211951;	1753804191.000;	     0;	     1
20250729;	211954;	1753804194.000;	     0;	     1
20250729;	211957;	1753804197.000;	     0;	     1
20250729;	212000;	1753804200.000;	     0;	     1
20250729;	212003;	1753804203.000;	     0;	     1
20250729;	212006;	1753804206.000;	     0;	     1
20250729;	212009;	1753804209.000;	     0;	     1
20250729;	212012;	1753804212.000;	     0;	     1
20250729;	212015;	1753804215.000;	     0;	     1
20250729;	212018;	1753804218.000;	     0;	     1
20250729;	212021;	1753804221.000;	     0;	     1
20250729;	212024;	1753804224.000;	     0;	     1
20250729;	212027;	1753804227.000;	     0;	     1
20250729;	212030;	1753804230.000;	     0;	     1
20250729;	212033;	1753804233.000;	     0;	     1
20250729;	212036;	1753804236.000;	     0;	     1
20250729;	212039;	1753804239.000;	     0;	     1
20250729;	212042;	1753804242.000;	     0;	     1
20250729;	212045;	1753804245.000;	     0;	     1
20250729;	212048;	1753804248.000;	     0;	     1
20250729;	212051;	1753804251.000;	     0;	     1
20250729;	212054;	1753804254.000;	     0;	     1
20250729;	212057;	1753804257.000;	     0;	     1
20250729;	212100;	1753804260.000;	     0;	     1
20250729;	212103;	1753804263.000;	     0;	     1
20250729;	212106;	1753804266.000;	     0;	     1
20250729;	212109;	1753804269.000;	     0;	     1
20250729;	212112;	1753804272.000;	     0;	     1
20250729;	212115;	1753804275.000;	     0;	     1
20250729;	212118;	1753804278.000;	     0;	     1
20250729;	212121;	1753804281.000;	     0;	     1
20250729;	212124;	1753804284.000;	     0;	     1
20250729;	212127;	1753804287.000;	     0;	     1
20250729;	212130;	1753804290.000;	     0;	     1
20250729;	212133;	1753804293.000;	     0;	     1
20250729;	212136;	1753804296.000;	     0;	     1
20250729;	212139;	1753804299.000;	     0;	     1
20250729;	212142;	1753804302.000;	     0;	     1
20250729;	212145;	1753804305.000;	     0;	     1
20250729;	212148;	1753804308.000;	     0;	     1
20250729;	212151;	1753804311.000;	     0;	     1
20250729;	212154;	1753804314.000;	     0;	     1
20250729;	212157;	1753804317.000;	     0;	     1
20250729;	212200;	1753804320.000;	     0;	     1
20250729;	212203;	1753804323.000;	     0;	     1
20250729;	212206;	1753804326.000;	     0;	     1
20250729;	212209;	1753804329.000;	     0;	     1
20250729;	212212;	1753804332.000;	     0;	     1
20250729;	212215;	1753804335.000;	     0;	     1
20250729;	212218;	1753804338.000;	     0;	     1
20250729;	212221;	1753804341.000;	     0;	     1
20250729;	212224;	1753804344.000;	     0;	     1
20250729;	212227;	1753804347.000;	     0;	     1
20250729;	212230;	1753804350.000;	     0;	     1
20250729;	212233;	1753804353.000;	     0;	     1
20250729;	212236;	1753804356.000;	     0;	     1
20250729;	212239;	1753804359.000;	     0;	     1
20250729;	212242;	1753804362.000;	     0;	     1
20250729;	212245;	1753804365.000;	     0;	     1
20250729;	212248;	1753804368.000;	     0;	     1
20250729;	212251;	1753804371.000;	     0;	     1
20250729;	212254;	1753804374.000;	     0;	     1
20250729;	212257;	1753804377.000;	     0;	     1
20250729;	212300;	1753804380.000;	     0;	     1
20250729;	212303;	1753804383.000;	     0;	     1
20250729;	212306;	1753804386.000;	     0;	     1
20250729;	212309;	1753804389.000;	     0;	     1
20250729;	212312;	1753804392.000;	     0;	     1
20250729;	212315;	1753804395.000;	     0;	     1
20250729;	212318;	1753804398.000;	     0;	     1
20250729;	212321;	1753804401.000;	     0;	     1
20250729;	212324;	1753804404.000;	     0;	     1
20250729;	212327;	1753804407.000;	     0;	     1
20250729;	212330;	1753804410.000;	     0;	     1
20250729;	212333;	1753804413.000;	     0;	     1
20250729;	212336;	1753804416.000;	 err32;	 err32
20250729;	212339;	1753804419.000;	 err32;	 err32
20250729;	212342;	1753804422.000;	 err32;	 err32
20250729;	212345;	1753804425.000;	 err32;	 err32
20250729;	212348;	1753804428.000;	 err32;	 err32
20250729;	212351;	1753804431.000;	 err32;	 err32
20250729;	212354;	1753804434.000;	 err32;	 err32
20250729;	212357;	1753804437.000;	  err7;	  err7
20250729;	212400;	1753804440.000;	     0;	     1
20250729;	212403;	1753804443.000;	     0;	     1
20250729;	212406;	1753804446.000;	     0;	     1
20250729;	212409;	1753804449.000;	     0;	     1
20250729;	212412;	1753804452.000;	     0;	     1
20250729;	212415;	1753804455.000;	     0;	     1
20250729;	212418;	1753804458.000;	     0;	     1
20250729;	212421;	1753804461.000;	     0;	     1
20250729;	212424;	1753804464.000;	     0;	     1
20250729;	212427;	1753804467.000;	     0;	     1
20250729;	212430;	1753804470.000;	     0;	     1
20250729;	212433;	1753804473.000;	     0;	     1
20250729;	212436;	1753804476.000;	     0;	     1
20250729;	212439;	1753804479.000;	     0;	     1
20250729;	212442;	1753804482.000;	     0;	     1
20250729;	212445;	1753804485.000;	     0;	     1
20250729;	212448;	1753804488.000;	     0;	     1
20250729;	212451;	1753804491.000;	     0;	     1
20250729;	212454;	1753804494.000;	     0;	     1
20250729;	212457;	1753804497.000;	     0;	     1
20250729;	212500;	1753804500.000;	     0;	     1
20250729;	212503;	1753804503.000;	     0;	     1
20250729;	212506;	1753804506.000;	     0;	     1
20250729;	212509;	1753804509.000;	     0;	     1
20250729;	212512;	1753804512.000;	     0;	     1
20250729;	212515;	1753804515.000;	     0;	     1
20250729;	212518;	1753804518.000;	     0;	     1
20250729;	212521;	1753804521.000;	     0;	     1
20250729;	212524;	1753804524.000;	     0;	     1
20250729;	212527;	1753804527.000;	     0;	     1
20250729;	212530;	1753804530.000;	     0;	     1
20250729;	212533;	1753804533.000;	     0;	     1
20250729;	212536;	1753804536.000;	     0;	     1
20250729;	212539;	1753804539.000;	     0;	     1
20250729;	212542;	1753804542.000;	     0;	     1
20250729;	212545;	1753804545.000;	     0;	     1
20250729;	212548;	1753804548.000;	     0;	     1
20250729;	212551;	1753804551.000;	     0;	     1
20250729;	212554;	1753804554.000;	     0;	     1
20250729;	212557;	1753804557.000;	     0;	     1
20250729;	212600;	1753804560.000;	     0;	     1
20250729;	212603;	1753804563.000;	     0;	     1
20250729;	212606;	1753804566.000;	     0;	     1
20250729;	212609;	1753804569.000;	     0;	     1
20250729;	212612;	1753804572.000;	     0;	     1
20250729;	212615;	1753804575.000;	     0;	     1
20250729;	212618;	1753804578.000;	     0;	     1
20250729;	212621;	1753804581.000;	     0;	     1
20250729;	212624;	1753804584.000;	     0;	     1
20250729;	212627;	1753804587.000;	     0;	     1
20250729;	212630;	1753804590.000;	     0;	     1
20250729;	212633;	1753804593.000;	     0;	     1
20250729;	212636;	1753804596.000;	     0;	     1
20250729;	212639;	1753804599.000;	     0;	     1
20250729;	212642;	1753804602.000;	     0;	     1
20250729;	212645;	1753804605.000;	     0;	     1
20250729;	212648;	1753804608.000;	     0;	     1
20250729;	212651;	1753804611.000;	     0;	     1
20250729;	212654;	1753804614.000;	     0;	     1
20250729;	212657;	1753804617.000;	     0;	     1
20250729;	212700;	1753804620.000;	     0;	     1
20250729;	212703;	1753804623.000;	     0;	     1
20250729;	212706;	1753804626.000;	     0;	     1
20250729;	212709;	1753804629.000;	     0;	     1
20250729;	212712;	1753804632.000;	     0;	     1
20250729;	212715;	1753804635.000;	     0;	     1
20250729;	212718;	1753804638.000;	     0;	     1
20250729;	212721;	1753804641.000;	     0;	     1
20250729;	212724;	1753804644.000;	     0;	     1
20250729;	212727;	1753804647.000;	     0;	     1
20250729;	212730;	1753804650.000;	     0;	     1
20250729;	212733;	1753804653.000;	     0;	     1
20250729;	212736;	1753804656.000;	     0;	     1
20250729;	212739;	1753804659.000;	     0;	     1
20250729;	212742;	1753804662.000;	     0;	     1
20250729;	212745;	1753804665.000;	     0;	     1
20250729;	212748;	1753804668.000;	     0;	     1
20250729;	212751;	1753804671.000;	     0;	     1
20250729;	212754;	1753804674.000;	     0;	     1
20250729;	212757;	1753804677.000;	     0;	     1
20250729;	212800;	1753804680.000;	     0;	     1
20250729;	212803;	1753804683.000;	     0;	     1
20250729;	212806;	1753804686.000;	     0;	     1
20250729;	212809;	1753804689.000;	     0;	     1
20250729;	212812;	1753804692.000;	     0;	     1
20250729;	212815;	1753804695.000;	     0;	     1
20250729;	212818;	1753804698.000;	     0;	     1
20250729;	212821;	1753804701.000;	     0;	     1
20250729;	212824;	1753804704.000;	     0;	     1
20250729;	212827;	1753804707.000;	     0;	     1
20250729;	212830;	1753804710.000;	     0;	     1
20250729;	212833;	1753804713.000;	     0;	     1
20250729;	212836;	1753804716.000;	     0;	     1
20250729;	212839;	1753804719.000;	     0;	     1
20250729;	212842;	1753804722.000;	     0;	     1
20250729;	212845;	1753804725.000;	     0;	     1
20250729;	212848;	1753804728.000;	     0;	     1
20250729;	212851;	1753804731.000;	     0;	     1
20250729;	212854;	1753804734.000;	     0;	     1
20250729;	212857;	1753804737.000;	     0;	     1
20250729;	212900;	1753804740.000;	     0;	     1
20250729;	212903;	1753804743.000;	     0;	     1
20250729;	212906;	1753804746.000;	     0;	     1
20250729;	212909;	1753804749.000;	     0;	     1
20250729;	212912;	1753804752.000;	     0;	     1
20250729;	212915;	1753804755.000;	     0;	     1
20250729;	212918;	1753804758.000;	     0;	     1
20250729;	212921;	1753804761.000;	     0;	     1
20250729;	212924;	1753804764.000;	     0;	     1
20250729;	212927;	1753804767.000;	     0;	     1
20250729;	212930;	1753804770.000;	     0;	     1
20250729;	212933;	1753804773.000;	     0;	     1
20250729;	212936;	1753804776.000;	     0;	     1
20250729;	212939;	1753804779.000;	     0;	     1
20250729;	212942;	1753804782.000;	     0;	     1
20250729;	212945;	1753804785.000;	     0;	     1
20250729;	212948;	1753804788.000;	     0;	     1
20250729;	212951;	1753804791.000;	     0;	     1
20250729;	212954;	1753804794.000;	     0;	     1
20250729;	212957;	1753804797.000;	     0;	     1
20250729;	213000;	1753804800.000;	     0;	     1
20250729;	213003;	1753804803.000;	     0;	     1
20250729;	213006;	1753804806.000;	     0;	     1
20250729;	213009;	1753804809.000;	     0;	     1
20250729;	213012;	1753804812.000;	     0;	     1
20250729;	213015;	1753804815.000;	     0;	     1
20250729;	213018;	1753804818.000;	     0;	     1
20250729;	213021;	1753804821.000;	     0;	     1
20250729;	213024;	1753804824.000;	     0;	     1
20250729;	213027;	1753804827.000;	     0;	     1
20250729;	213030;	1753804830.000;	     0;	     1
20250729;	213033;	1753804833.000;	     0;	     1
20250729;	213036;	1753804836.000;	     0;	     1
20250729;	213039;	1753804839.000;	     0;	     1
20250729;	213042;	1753804842.000;	     0;	     1
20250729;	213045;	1753804845.000;	     0;	     1
20250729;	213048;	1753804848.000;	     0;	     1
20250729;	213051;	1753804851.000;	     0;	     1
20250729;	213054;	1753804854.000;	     0;	     1
20250729;	213057;	1753804857.000;	     0;	     1
20250729;	213100;	1753804860.000;	     0;	     1
20250729;	213103;	1753804863.000;	     0;	     1
20250729;	213106;	1753804866.000;	     0;	     1
20250729;	213109;	1753804869.000;	     0;	     1
20250729;	213112;	1753804872.000;	     0;	     1
20250729;	213115;	1753804875.000;	     0;	     1
20250729;	213118;	1753804878.000;	     0;	     1
20250729;	213121;	1753804881.000;	     0;	     1
20250729;	213124;	1753804884.000;	     0;	     1
20250729;	213127;	1753804887.000;	     0;	     1
20250729;	213130;	1753804890.000;	     0;	     1
20250729;	213133;	1753804893.000;	     0;	     1
20250729;	213136;	1753804896.000;	     0;	     1
20250729;	213139;	1753804899.000;	     0;	     1
20250729;	213142;	1753804902.000;	     0;	     1
20250729;	213145;	1753804905.000;	     0;	     1
20250729;	213148;	1753804908.000;	     0;	     1
20250729;	213151;	1753804911.000;	     0;	     1
20250729;	213154;	1753804914.000;	     0;	     1
20250729;	213157;	1753804917.000;	     0;	     1
20250729;	213200;	1753804920.000;	     0;	     1
20250729;	213203;	1753804923.000;	     0;	     1
20250729;	213206;	1753804926.000;	     0;	     1
20250729;	213209;	1753804929.000;	     0;	     1
20250729;	213212;	1753804932.000;	     0;	     1
20250729;	213215;	1753804935.000;	     0;	     1
20250729;	213218;	1753804938.000;	     0;	     1
20250729;	213221;	1753804941.000;	     0;	     1
20250729;	213224;	1753804944.000;	     0;	     1
20250729;	213227;	1753804947.000;	     0;	     1
20250729;	213230;	1753804950.000;	     0;	     1
20250729;	213233;	1753804953.000;	     0;	     1
20250729;	213236;	1753804956.000;	     0;	     1
20250729;	213239;	1753804959.000;	     0;	     1
20250729;	213242;	1753804962.000;	     0;	     1
20250729;	213245;	1753804965.000;	     0;	     1
20250729;	213248;	1753804968.000;	     0;	     1
20250729;	213251;	1753804971.000;	     0;	     1
20250729;	213254;	1753804974.000;	     0;	     1
20250729;	213257;	1753804977.000;	     0;	     1
20250729;	213300;	1753804980.000;	     0;	     1
20250729;	213303;	1753804983.000;	     0;	     1
20250729;	213306;	1753804986.000;	     0;	     1
20250729;	213309;	1753804989.000;	     0;	     1
20250729;	213312;	1753804992.000;	     0;	     1
20250729;	213315;	1753804995.000;	     0;	     1
20250729;	213318;	1753804998.000;	     0;	     1
20250729;	213321;	1753805001.000;	     0;	     1
20250729;	213324;	1753805004.000;	     0;	     1
20250729;	213327;	1753805007.000;	     0;	     1
20250729;	213330;	1753805010.000;	     0;	     1
20250729;	213333;	1753805013.000;	     0;	     1
20250729;	213336;	1753805016.000;	     0;	     1
20250729;	213339;	1753805019.000;	     0;	     1
20250729;	213342;	1753805022.000;	     0;	     1
20250729;	213345;	1753805025.000;	     0;	     1
20250729;	213348;	1753805028.000;	     0;	     1
20250729;	213351;	1753805031.000;	     0;	     1
20250729;	213354;	1753805034.000;	     0;	     1
20250729;	213357;	1753805037.000;	     0;	     1
20250729;	213400;	1753805040.000;	     0;	     1
20250729;	213403;	1753805043.000;	     0;	     1
20250729;	213406;	1753805046.000;	     0;	     1
20250729;	213409;	1753805049.000;	     0;	     1
20250729;	213412;	1753805052.000;	     0;	     1
20250729;	213415;	1753805055.000;	     0;	     1
20250729;	213418;	1753805058.000;	     0;	     1
20250729;	213421;	1753805061.000;	     0;	     1
20250729;	213424;	1753805064.000;	     0;	     1
20250729;	213427;	1753805067.000;	     0;	     1
20250729;	213430;	1753805070.000;	     0;	     1
20250729;	213433;	1753805073.000;	     0;	     1
20250729;	213436;	1753805076.000;	     0;	     1
20250729;	213439;	1753805079.000;	     0;	     1
20250729;	213442;	1753805082.000;	     0;	     1
20250729;	213445;	1753805085.000;	     0;	     1
20250729;	213448;	1753805088.000;	     0;	     1
20250729;	213451;	1753805091.000;	     0;	     1
20250729;	213454;	1753805094.000;	     0;	     1
20250729;	213457;	1753805097.000;	     0;	     1
20250729;	213500;	1753805100.000;	     0;	     1
20250729;	213503;	1753805103.000;	     0;	     1
20250729;	213506;	1753805106.000;	     0;	     1
20250729;	213509;	1753805109.000;	     0;	     1
20250729;	213512;	1753805112.000;	     0;	     1
20250729;	213515;	1753805115.000;	     0;	     1
20250729;	213518;	1753805118.000;	     0;	     1
20250729;	213521;	1753805121.000;	     0;	     1
20250729;	213524;	1753805124.000;	     0;	     1
20250729;	213527;	1753805127.000;	     0;	     1
