#ies_format_version: 1.0
#file: 20250802_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250802;	150424;	1754127264.000;	           0;	     1
20250802;	150427;	1754127267.000;	           0;	     1
20250802;	150430;	1754127270.000;	           0;	     1
20250802;	150433;	1754127273.000;	           0;	     1
20250802;	150436;	1754127276.000;	           0;	     1
20250802;	150439;	1754127279.000;	           0;	     1
20250802;	150442;	1754127282.000;	           0;	     1
20250802;	150445;	1754127285.000;	           0;	     1
20250802;	150448;	1754127288.000;	           0;	     1
20250802;	150451;	1754127291.000;	           0;	     1
20250802;	150454;	1754127294.000;	           0;	     1
20250802;	150457;	1754127297.000;	           0;	     1
20250802;	150500;	1754127300.000;	           0;	     1
20250802;	150503;	1754127303.000;	           0;	     1
20250802;	150506;	1754127306.000;	           0;	     1
20250802;	150509;	1754127309.000;	           0;	     1
20250802;	150512;	1754127312.000;	           0;	     1
20250802;	150515;	1754127315.000;	           0;	     1
20250802;	150518;	1754127318.000;	           0;	     1
20250802;	150521;	1754127321.000;	           0;	     1
20250802;	150524;	1754127324.000;	           0;	     1
20250802;	150527;	1754127327.000;	           0;	     1
20250802;	150530;	1754127330.000;	           0;	     1
20250802;	150533;	1754127333.000;	           0;	     1
20250802;	150536;	1754127336.000;	           0;	     1
20250802;	150539;	1754127339.000;	           0;	     1
20250802;	150542;	1754127342.000;	           0;	     1
20250802;	150545;	1754127345.000;	           0;	     1
20250802;	150548;	1754127348.000;	           0;	     1
20250802;	150551;	1754127351.000;	           0;	     1
20250802;	150554;	1754127354.000;	           0;	     1
20250802;	150557;	1754127357.000;	           0;	     1
20250802;	150600;	1754127360.000;	           0;	     1
20250802;	150603;	1754127363.000;	           0;	     1
20250802;	150606;	1754127366.000;	           0;	     1
20250802;	150609;	1754127369.000;	           0;	     1
20250802;	150612;	1754127372.000;	           0;	     1
20250802;	150615;	1754127375.000;	           0;	     1
20250802;	150618;	1754127378.000;	           0;	     1
20250802;	150621;	1754127381.000;	           0;	     1
20250802;	150624;	1754127384.000;	           0;	     1
20250802;	150627;	1754127387.000;	           0;	     1
20250802;	150630;	1754127390.000;	           0;	     1
20250802;	150633;	1754127393.000;	           0;	     1
20250802;	150636;	1754127396.000;	           0;	     1
20250802;	150639;	1754127399.000;	           0;	     1
20250802;	150642;	1754127402.000;	           0;	     1
20250802;	150645;	1754127405.000;	           0;	     1
20250802;	150648;	1754127408.000;	           0;	     1
20250802;	150651;	1754127411.000;	           0;	     1
20250802;	150654;	1754127414.000;	           0;	     1
20250802;	150657;	1754127417.000;	           0;	     1
20250802;	150700;	1754127420.000;	           0;	     1
20250802;	150703;	1754127423.000;	           0;	     1
20250802;	150706;	1754127426.000;	           0;	     1
20250802;	150709;	1754127429.000;	           0;	     1
20250802;	150712;	1754127432.000;	           0;	     1
20250802;	150715;	1754127435.000;	           0;	     1
20250802;	150718;	1754127438.000;	           0;	     1
20250802;	150721;	1754127441.000;	           0;	     1
20250802;	150724;	1754127444.000;	           0;	     1
20250802;	150727;	1754127447.000;	           0;	     1
20250802;	150730;	1754127450.000;	           0;	     1
20250802;	150733;	1754127453.000;	           0;	     1
20250802;	150736;	1754127456.000;	           0;	     1
20250802;	150739;	1754127459.000;	           0;	     1
20250802;	150742;	1754127462.000;	           0;	     1
20250802;	150745;	1754127465.000;	           0;	     1
20250802;	150748;	1754127468.000;	           0;	     1
20250802;	150751;	1754127471.000;	           0;	     1
20250802;	150754;	1754127474.000;	           0;	     1
20250802;	150757;	1754127477.000;	           0;	     1
20250802;	150800;	1754127480.000;	           0;	     1
20250802;	150803;	1754127483.000;	           0;	     1
20250802;	150806;	1754127486.000;	           0;	     1
20250802;	150809;	1754127489.000;	           0;	     1
20250802;	150812;	1754127492.000;	           0;	     1
20250802;	150815;	1754127495.000;	           0;	     1
20250802;	150818;	1754127498.000;	           0;	     1
20250802;	150821;	1754127501.000;	           0;	     1
20250802;	150824;	1754127504.000;	           0;	     1
20250802;	150827;	1754127507.000;	           0;	     1
20250802;	150830;	1754127510.000;	           0;	     1
20250802;	150833;	1754127513.000;	           0;	     1
20250802;	150836;	1754127516.000;	           0;	     1
20250802;	150839;	1754127519.000;	           0;	     1
20250802;	150842;	1754127522.000;	           0;	     1
20250802;	150845;	1754127525.000;	           0;	     1
20250802;	150848;	1754127528.000;	           0;	     1
20250802;	150851;	1754127531.000;	           0;	     1
20250802;	150854;	1754127534.000;	           0;	     1
20250802;	150857;	1754127537.000;	           0;	     1
20250802;	150900;	1754127540.000;	           0;	     1
20250802;	150903;	1754127543.000;	           0;	     1
20250802;	150906;	1754127546.000;	           0;	     1
20250802;	150909;	1754127549.000;	           0;	     1
20250802;	150912;	1754127552.000;	           0;	     1
20250802;	150915;	1754127555.000;	           0;	     1
20250802;	150918;	1754127558.000;	           0;	     1
20250802;	150921;	1754127561.000;	           0;	     1
20250802;	150924;	1754127564.000;	           0;	     1
20250802;	150927;	1754127567.000;	           0;	     1
20250802;	150930;	1754127570.000;	           0;	     1
20250802;	150933;	1754127573.000;	           0;	     1
20250802;	150936;	1754127576.000;	           0;	     1
20250802;	150939;	1754127579.000;	           0;	     1
20250802;	150942;	1754127582.000;	           0;	     1
20250802;	150945;	1754127585.000;	           0;	     1
20250802;	150948;	1754127588.000;	           0;	     1
20250802;	150951;	1754127591.000;	           0;	     1
20250802;	150954;	1754127594.000;	           0;	     1
20250802;	150957;	1754127597.000;	           0;	     1
20250802;	151000;	1754127600.000;	           0;	     1
20250802;	151003;	1754127603.000;	           0;	     1
20250802;	151006;	1754127606.000;	           0;	     1
20250802;	151009;	1754127609.000;	           0;	     1
20250802;	151012;	1754127612.000;	           0;	     1
20250802;	151015;	1754127615.000;	           0;	     1
20250802;	151018;	1754127618.000;	           0;	     1
20250802;	151021;	1754127621.000;	           0;	     1
20250802;	151024;	1754127624.000;	           0;	     1
20250802;	151027;	1754127627.000;	           0;	     1
20250802;	151030;	1754127630.000;	           0;	     1
20250802;	151033;	1754127633.000;	           0;	     1
20250802;	151036;	1754127636.000;	           0;	     1
20250802;	151039;	1754127639.000;	           0;	     1
20250802;	151042;	1754127642.000;	           0;	     1
20250802;	151045;	1754127645.000;	           0;	     1
20250802;	151048;	1754127648.000;	           0;	     1
20250802;	151051;	1754127651.000;	           0;	     1
20250802;	151054;	1754127654.000;	           0;	     1
20250802;	151057;	1754127657.000;	           0;	     1
20250802;	151100;	1754127660.000;	           0;	     1
20250802;	151103;	1754127663.000;	           0;	     1
20250802;	151106;	1754127666.000;	           0;	     1
20250802;	151109;	1754127669.000;	           0;	     1
20250802;	151112;	1754127672.000;	           0;	     1
20250802;	151115;	1754127675.000;	           0;	     1
20250802;	151118;	1754127678.000;	           0;	     1
20250802;	151121;	1754127681.000;	           0;	     1
20250802;	151124;	1754127684.000;	           0;	     1
20250802;	151127;	1754127687.000;	           0;	     1
20250802;	151130;	1754127690.000;	           0;	     1
20250802;	151133;	1754127693.000;	           0;	     1
20250802;	151136;	1754127696.000;	           0;	     1
20250802;	151139;	1754127699.000;	           0;	     1
20250802;	151142;	1754127702.000;	           0;	     1
20250802;	151145;	1754127705.000;	           0;	     1
20250802;	151148;	1754127708.000;	           0;	     1
20250802;	151151;	1754127711.000;	           0;	     1
20250802;	151154;	1754127714.000;	           0;	     1
20250802;	151157;	1754127717.000;	           0;	     1
20250802;	151200;	1754127720.000;	           0;	     1
20250802;	151203;	1754127723.000;	           0;	     1
20250802;	151206;	1754127726.000;	           0;	     1
20250802;	151209;	1754127729.000;	           0;	     1
20250802;	151212;	1754127732.000;	           0;	     1
20250802;	151215;	1754127735.000;	           0;	     1
20250802;	151218;	1754127738.000;	           0;	     1
20250802;	151221;	1754127741.000;	           0;	     1
20250802;	151224;	1754127744.000;	           0;	     1
20250802;	151227;	1754127747.000;	           0;	     1
20250802;	151230;	1754127750.000;	           0;	     1
20250802;	151233;	1754127753.000;	           0;	     1
20250802;	151236;	1754127756.000;	           0;	     1
20250802;	151239;	1754127759.000;	           0;	     1
20250802;	151242;	1754127762.000;	           0;	     1
20250802;	151245;	1754127765.000;	           0;	     1
20250802;	151248;	1754127768.000;	           0;	     1
20250802;	151251;	1754127771.000;	           0;	     1
20250802;	151254;	1754127774.000;	           0;	     1
20250802;	151257;	1754127777.000;	           0;	     1
20250802;	151300;	1754127780.000;	           0;	     1
20250802;	151303;	1754127783.000;	           0;	     1
20250802;	151306;	1754127786.000;	           0;	     1
20250802;	151309;	1754127789.000;	           0;	     1
20250802;	151312;	1754127792.000;	           0;	     1
20250802;	151315;	1754127795.000;	           0;	     1
20250802;	151318;	1754127798.000;	           0;	     1
20250802;	151321;	1754127801.000;	           0;	     1
20250802;	151324;	1754127804.000;	           0;	     1
20250802;	151327;	1754127807.000;	           0;	     1
20250802;	151330;	1754127810.000;	           0;	     1
20250802;	151333;	1754127813.000;	           0;	     1
20250802;	151336;	1754127816.000;	           0;	     1
20250802;	151339;	1754127819.000;	           0;	     1
20250802;	151342;	1754127822.000;	           0;	     1
20250802;	151345;	1754127825.000;	           0;	     1
20250802;	151348;	1754127828.000;	           0;	     1
20250802;	151351;	1754127831.000;	           0;	     1
20250802;	151354;	1754127834.000;	           0;	     1
20250802;	151357;	1754127837.000;	           0;	     1
20250802;	151400;	1754127840.000;	           0;	     1
20250802;	151403;	1754127843.000;	           0;	     1
20250802;	151406;	1754127846.000;	           0;	     1
20250802;	151409;	1754127849.000;	           0;	     1
20250802;	151412;	1754127852.000;	           0;	     1
20250802;	151415;	1754127855.000;	           0;	     1
20250802;	151418;	1754127858.000;	           0;	     1
20250802;	151421;	1754127861.000;	           0;	     1
20250802;	151424;	1754127864.000;	           0;	     1
20250802;	151427;	1754127867.000;	           0;	     1
20250802;	151430;	1754127870.000;	           0;	     1
20250802;	151433;	1754127873.000;	           0;	     1
20250802;	151436;	1754127876.000;	           0;	     1
20250802;	151439;	1754127879.000;	           0;	     1
20250802;	151442;	1754127882.000;	           0;	     1
20250802;	151445;	1754127885.000;	           0;	     1
20250802;	151448;	1754127888.000;	           0;	     1
20250802;	151451;	1754127891.000;	           0;	     1
20250802;	151454;	1754127894.000;	           0;	     1
20250802;	151457;	1754127897.000;	           0;	     1
20250802;	151500;	1754127900.000;	           0;	     1
20250802;	151503;	1754127903.000;	           0;	     1
20250802;	151506;	1754127906.000;	           0;	     1
20250802;	151509;	1754127909.000;	           0;	     1
20250802;	151512;	1754127912.000;	           0;	     1
20250802;	151515;	1754127915.000;	           0;	     1
20250802;	151518;	1754127918.000;	           0;	     1
20250802;	151521;	1754127921.000;	           0;	     1
20250802;	151524;	1754127924.000;	           0;	     1
20250802;	151527;	1754127927.000;	           0;	     1
20250802;	151530;	1754127930.000;	           0;	     1
20250802;	151533;	1754127933.000;	           0;	     1
20250802;	151536;	1754127936.000;	           0;	     1
20250802;	151539;	1754127939.000;	           0;	     1
20250802;	151542;	1754127942.000;	           0;	     1
20250802;	151545;	1754127945.000;	           0;	     1
20250802;	151548;	1754127948.000;	           0;	     1
20250802;	151551;	1754127951.000;	           0;	     1
20250802;	151554;	1754127954.000;	           0;	     1
20250802;	151557;	1754127957.000;	           0;	     1
20250802;	151600;	1754127960.000;	           0;	     1
20250802;	151603;	1754127963.000;	           0;	     1
20250802;	151606;	1754127966.000;	           0;	     1
20250802;	151609;	1754127969.000;	           0;	     1
20250802;	151612;	1754127972.000;	           0;	     1
20250802;	151615;	1754127975.000;	           0;	     1
20250802;	151618;	1754127978.000;	           0;	     1
20250802;	151621;	1754127981.000;	           0;	     1
20250802;	151624;	1754127984.000;	           0;	     1
20250802;	151627;	1754127987.000;	           0;	     1
20250802;	151630;	1754127990.000;	           0;	     1
20250802;	151633;	1754127993.000;	           0;	     1
20250802;	151636;	1754127996.000;	           0;	     1
20250802;	151639;	1754127999.000;	           0;	     1
20250802;	151642;	1754128002.000;	           0;	     1
20250802;	151645;	1754128005.000;	           0;	     1
20250802;	151648;	1754128008.000;	           0;	     1
20250802;	151651;	1754128011.000;	           0;	     1
20250802;	151654;	1754128014.000;	           0;	     1
20250802;	151657;	1754128017.000;	           0;	     1
20250802;	151700;	1754128020.000;	           0;	     1
20250802;	151703;	1754128023.000;	           0;	     1
20250802;	151706;	1754128026.000;	           0;	     1
20250802;	151709;	1754128029.000;	           0;	     1
20250802;	151712;	1754128032.000;	           0;	     1
20250802;	151715;	1754128035.000;	           0;	     1
20250802;	151718;	1754128038.000;	           0;	     1
20250802;	151721;	1754128041.000;	           0;	     1
20250802;	151724;	1754128044.000;	           0;	     1
20250802;	151727;	1754128047.000;	           0;	     1
20250802;	151730;	1754128050.000;	           0;	     1
20250802;	151733;	1754128053.000;	           0;	     1
20250802;	151736;	1754128056.000;	           0;	     1
20250802;	151739;	1754128059.000;	           0;	     1
20250802;	151742;	1754128062.000;	           0;	     1
20250802;	151745;	1754128065.000;	           0;	     1
20250802;	151748;	1754128068.000;	           0;	     1
20250802;	151751;	1754128071.000;	           0;	     1
20250802;	151754;	1754128074.000;	           0;	     1
20250802;	151757;	1754128077.000;	           0;	     1
20250802;	151800;	1754128080.000;	           0;	     1
20250802;	151803;	1754128083.000;	           0;	     1
20250802;	151806;	1754128086.000;	           0;	     1
20250802;	151809;	1754128089.000;	           0;	     1
20250802;	151812;	1754128092.000;	           0;	     1
20250802;	151815;	1754128095.000;	           0;	     1
20250802;	151818;	1754128098.000;	           0;	     1
20250802;	151821;	1754128101.000;	           0;	     1
20250802;	151824;	1754128104.000;	           0;	     1
20250802;	151827;	1754128107.000;	           0;	     1
20250802;	151830;	1754128110.000;	           0;	     1
20250802;	151833;	1754128113.000;	           0;	     1
20250802;	151836;	1754128116.000;	           0;	     1
20250802;	151839;	1754128119.000;	           0;	     1
20250802;	151842;	1754128122.000;	           0;	     1
20250802;	151845;	1754128125.000;	           0;	     1
20250802;	151848;	1754128128.000;	           0;	     1
20250802;	151851;	1754128131.000;	           0;	     1
20250802;	151854;	1754128134.000;	           0;	     1
